Type,Identifier,Text
WriteText,textCutsceneScript3C_WriteText_04E1_0,つよい せいしんりょくか‥‥<BR>まあ それもたいせつだね。<BR>
WriteText,textCutsceneScript3C_WriteText_0501_0,でも ほかには なにか<BR>おもいあたることは<BR>ないかい?<BR>
WriteText,textCutsceneScript3C_WriteText_0526_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_053A_0,わからないのかい?<BR>
WriteText,textCutsceneScript3C_WriteText_0547_0,まあ じっせんなんて<BR>こんかいの にんむが<BR>はじめてだしね。<BR>
WriteText,textCutsceneScript3C_WriteText_0569_0,じゃあ もうすこし<BR>かんがえてごらん。<BR>
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_0583_0,ちから
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_0583_1,ひっさつわざ
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_0583_2,れいりょく
WriteText,textCutsceneScript3C_WriteText_05BB_0,ちから ですか?<BR>
WriteText,textCutsceneScript3C_WriteText_05CB_0,まあ ちからは ないより<BR>あったほうが いいよな。<BR>
WriteText,textCutsceneScript3C_WriteText_05E8_0,でも その ちからを<BR>じゅうぶんに はっきするため<BR>‥‥いや‥‥それいじょうに<BR>
WriteText,textCutsceneScript3C_WriteText_0613_0,じぶんのもっている ちからを<BR>さいだいげんに ひきだすには<BR>なにが ひつようだとおもう?<BR>
WriteText,textCutsceneScript3C_WriteText_0649_0,ひっさつわざ<BR>ですか?<BR>
WriteText,textCutsceneScript3C_WriteText_065C_0,まあ ひっさつわざは<BR>ないより あったほうが<BR>いいよな。<BR>
WriteText,textCutsceneScript3C_WriteText_067C_0,でも そんなひっさつわざでも<BR>どうにもならない<BR>ときがある。<BR>
WriteText,textCutsceneScript3C_WriteText_069E_0,そんなときには<BR>いったい なにが<BR>ひつようだとおもう?<BR>
WriteText,textCutsceneScript3C_WriteText_06C3_0,れいりょく ですか?<BR>
WriteText,textCutsceneScript3C_WriteText_06D5_0,まあ れいりょくは<BR>たかいに こしたことは<BR>ないよな。<BR>
WriteText,textCutsceneScript3C_WriteText_06F4_0,でも その たかいれいりょく<BR>を いかすためには<BR>じぶんの ちからだけじゃ<BR>
WriteText,textCutsceneScript3C_WriteText_071D_0,どうにもならないときが<BR>あるんだよ。そういうときに<BR>なにが ひつようだとおもう?<BR>
WriteText,textCutsceneScript3C_WriteText_074F_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_0763_0,わからないのかい?<BR>
WriteText,textCutsceneScript3C_WriteText_0770_0,<NAME>くんが<BR>たたかっているときに<BR>かんじたことで いいんだよ。<BR>
WriteText,textCutsceneScript3C_WriteText_0792_0,さあ かんがえてごらん。<BR>
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_07A5_0,チームワーク
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_07A5_1,くんれん
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_07A5_2,メカニックせいび のひと
WriteText,textCutsceneScript3C_WriteText_07E5_0,わかりました!<BR>チームワークですね!!<BR>
WriteText,textCutsceneScript3C_WriteText_0805_0,\x02N
WriteText,textCutsceneScript3C_WriteText_0809_0,そうだ。<NAME>くん<BR>せいかいだ。<BR>
WriteText,textCutsceneScript3C_WriteText_0821_0,それでは くんれん ですか?<BR>
WriteText,textCutsceneScript3C_WriteText_0833_0,どんなじょうきょうでも<BR>じぶんのちからを 100%<BR>ひきだすための くんれん。<BR>
WriteText,textCutsceneScript3C_WriteText_0868_0,\x01\x28
WriteText,textCutsceneScript3C_WriteText_086C_0,くんれんは もちろん<BR>たいせつだ。<BR>
WriteText,textCutsceneScript3C_WriteText_0881_0,しかし ほんとうに<BR>たいせつなものは<BR>チームワークなんだよ。<BR>
WriteText,textCutsceneScript3C_WriteText_08A9_0,わかりました。<BR>メカニックの ひとですね。<BR>
WriteText,textCutsceneScript3C_WriteText_08C2_0,こうぶのメンテナンスを<BR>バッチリやってもらえば<BR>ボクのチカラを ひきだせる。<BR>
WriteText,textCutsceneScript3C_WriteText_08F5_0,\x01\x28
WriteText,textCutsceneScript3C_WriteText_08F9_0,う～ん‥‥<BR>まあ それも たいせつだな。<BR>
WriteText,textCutsceneScript3C_WriteText_0911_0,しかし ほんとうに<BR>たいせつなものは<BR>チームワークなんだよ。<BR>
WriteText,textCutsceneScript3C_WriteText_0939_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_094D_0,わからないかい?<BR>
WriteText,textCutsceneScript3C_WriteText_0959_0,ほんとうに たいせつなものは<BR>チームワークなんだよ。<BR>
WriteText,textCutsceneScript3C_WriteText_097A_0,キミが どんなにすぐれた<BR>ちからを もっていても<BR>ひとりでは 100のチカラが<BR>
WriteText,textCutsceneScript3C_WriteText_09A5_0,げんかいだろう。<BR>しかし チームワークをもって<BR>すれば そのチカラは<BR>
WriteText,textCutsceneScript3C_WriteText_09CB_0,200にも 300にも<BR>なるんだ。<BR>
WriteText,textCutsceneScript3C_WriteText_0A0B_0,『チームワーク』<BR>このことばを わすれること<BR>なく がんばってくれ。<BR>
WriteText,textCutsceneScript3C_WriteText_0A63_0,『チームワーク』<BR>このことばを わすれること<BR>なく がんばってくれ。<BR>
WriteText,textCutsceneScript3C_WriteText_0ABB_0,『チームワーク』<BR>このことばを わすれること<BR>なく がんばってくれ。<BR>
WriteText,textCutsceneScript3C_WriteText_0B0A_0,『チームワーク』<BR>このことばを わすれること<BR>なく がんばってくれ。<BR>
WriteText,textCutsceneScript3C_WriteText_0B58_0,さくらさん のところへ<BR>いこう。<BR>
WriteText,textCutsceneScript3C_WriteText_0B7E_0,‥‥まてよ<BR>さくらさんの ところへは<BR>さっきいったぞ‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_0B9E_0,ほかのひとの ところへ<BR>いこう。<BR>
WriteText,textCutsceneScript3C_WriteText_0BBB_0,さくらさん。<BR>
WriteText,textCutsceneScript3C_WriteText_0BCA_0,しつれいします。<BR>
WriteText,textCutsceneScript3C_WriteText_0BE1_0,\x01\x28
WriteText,textCutsceneScript3C_WriteText_0BE8_0,あら <NAME>さん<BR>なにか ごようですか?<BR>
WriteText,textCutsceneScript3C_WriteText_0C01_0,はい さくらさん。<BR>つぎの さくせんまで すこし<BR>じかんが あいたんです。<BR>
WriteText,textCutsceneScript3C_WriteText_0C2A_0,そこで さくらさんに<BR>たたかいの アドバイスを<BR>いただこうと おもいまして。<BR>
WriteText,textCutsceneScript3C_WriteText_0C58_0,そうなんですか。<BR>わかりました。<BR>
WriteText,textCutsceneScript3C_WriteText_0C6C_0,では ほくしんいっとうりゅう<BR>のせいしんを<BR>おしえましょう。<BR>
WriteText,textCutsceneScript3C_WriteText_0C8E_0,まずは なにものにも<BR>みだされない 『しずかなる<BR>こころ』をもつことです。<BR>
WriteText,textCutsceneScript3C_WriteText_0CB9_0,そして あいてを<BR>ちゅういぶかく かんさつし<BR>『てきをしる』こと。<BR>
WriteText,textCutsceneScript3C_WriteText_0CE0_0,いちばん たいせつなのは<BR>じぶんを みつめなおし<BR>『おのれを しる』ことです。<BR>
WriteText,textCutsceneScript3C_WriteText_0D0D_0,わかりましたか?<BR><NAME>さん。<BR>
WriteText,textCutsceneScript3C_WriteText_0D1E_0,では テストをしますよ。<BR>
WriteText,textCutsceneScript3C_WriteText_0D2E_0,ほくしんいっとうりゅうには<BR>どんなこころを もっている<BR>ことがひつようでしょう?<BR>
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_0D5A_0,しずかなる こころ
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_0D5A_1,にぎやかな こころ
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_0D5A_2,きずついた こころ
WriteText,textCutsceneScript3C_WriteText_0D9F_0,なにものにも みだされない<BR>しずかなる こころが<BR>ひつようです。<BR>
WriteText,textCutsceneScript3C_WriteText_0DC7_0,そうですね。<BR>では つぎは‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_0DDF_0,\x01\x28
WriteText,textCutsceneScript3C_WriteText_0DE9_0,みんなを たのしませる<BR>にぎやかな こころが<BR>ひつようです。<BR>
WriteText,textCutsceneScript3C_WriteText_0E0F_0,ちがいますよ<BR><NAME>さん。<BR>
WriteText,textCutsceneScript3C_WriteText_0E22_0,たしかに たのしいヒトは<BR>すきですけど けんのみちには<BR>かんけい ありませんよ。<BR>
WriteText,textCutsceneScript3C_WriteText_0E4E_0,ひつようなのは<BR>しずかなる こころです。<BR>では つぎは‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_0E75_0,ちょっと ナイーブで<BR>きずついた こころです。<BR>ブロークン・ハートですね。<BR>
WriteText,textCutsceneScript3C_WriteText_0EA2_0,ちがいますよ<BR><NAME>さん。<BR>
WriteText,textCutsceneScript3C_WriteText_0EB5_0,せんさいなヒトは すきですが<BR>きずつきやすいのは<BR>ちょっと こまりますね。<BR>
WriteText,textCutsceneScript3C_WriteText_0EDE_0,ひつようなのは<BR>しずかなる こころです。<BR>では つぎは‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_0F05_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_0F19_0,わすれたんですか?<BR><NAME>さん。<BR>
WriteText,textCutsceneScript3C_WriteText_0F2F_0,ひつようなのは<BR>なにものにも みだされない<BR>しずかなる こころですよ。<BR>
WriteText,textCutsceneScript3C_WriteText_0F56_0,しっかりおぼえてくださいね。<BR>では つぎは‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_0F74_0,あいてを よくかんさつして<BR>どうしますか?<BR>
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_0F8D_0,てきを しる
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_0F8D_1,てきに しらせる
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_0F8D_2,てきに する
WriteText,textCutsceneScript3C_WriteText_0FCB_0,あいてを ちゅういぶかく<BR>かんさつして<BR>てきのことを しります。<BR>
WriteText,textCutsceneScript3C_WriteText_0FF3_0,そうですね。<BR>では つぎは‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_100B_0,\x01\x28
WriteText,textCutsceneScript3C_WriteText_1015_0,あいてを かんさつしたら<BR>てきに しらせます。<BR>
WriteText,textCutsceneScript3C_WriteText_1034_0,ちがいますよ<BR><NAME>さん。<BR>
WriteText,textCutsceneScript3C_WriteText_1047_0,てきに しらせて<BR>どうするんですか?<BR>
WriteText,textCutsceneScript3C_WriteText_105D_0,あいてを みきわめて<BR>てきをしるのです。<BR>では つぎは‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_1084_0,あいてを かんさつしたら<BR>てきにします。<BR>ケンカをうるんですよね。<BR>
WriteText,textCutsceneScript3C_WriteText_10AD_0,ちがいますよ<BR><NAME>さん。<BR>
WriteText,textCutsceneScript3C_WriteText_10C0_0,そんなに すぐに<BR>ケンカを しないでください。<BR>
WriteText,textCutsceneScript3C_WriteText_10DB_0,まずは あいてを みきわめて<BR>てきをしるのです。<BR>では つぎは‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_1106_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_111A_0,わすれたんですか?<BR><NAME>さん。<BR>
WriteText,textCutsceneScript3C_WriteText_1130_0,あいてを ちゅういぶかく<BR>かんさつして<BR>てきをしること‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_1151_0,これは たたかいにおいて<BR>とても じゅうようですよ。<BR>では つぎは‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_117B_0,いちばんたいせつなことです。<BR>じぶんを みつめなおして<BR>どうしますか?<BR>
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_11A2_0,おのれを しる
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_11A2_1,てきを しる
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_11A2_2,おけしょう する
WriteText,textCutsceneScript3C_WriteText_11E1_0,じぶんを みつめなおし<BR>おのれを しるのですね。<BR>
WriteText,textCutsceneScript3C_WriteText_1201_0,そうですね。<BR>じぶんを しってるヒトは<BR>
WriteText,textCutsceneScript3C_WriteText_121C_0,\x01\x28
WriteText,textCutsceneScript3C_WriteText_1220_0,こころのつよい ヒトですよ。<BR>
WriteText,textCutsceneScript3C_WriteText_1238_0,やっぱり てきをしります。<BR>てきのことを たくさん<BR>しっていれば ゆうりですよ。<BR>
WriteText,textCutsceneScript3C_WriteText_1268_0,ちがいますよ<BR><NAME>さん。<BR>
WriteText,textCutsceneScript3C_WriteText_127B_0,たしかに てきのことを<BR>しっていれば ゆうりですが<BR>
WriteText,textCutsceneScript3C_WriteText_1298_0,ほんとうに つよいのは<BR>おのれを しっている<BR>ヒトなんですよ。<BR>
WriteText,textCutsceneScript3C_WriteText_12C1_0,おけしょうをします。<BR>おとこでも みだしなみは<BR>ひつようですからね。<BR>
WriteText,textCutsceneScript3C_WriteText_12EB_0,ちがいますよ<BR><NAME>さん。<BR>
WriteText,textCutsceneScript3C_WriteText_12FE_0,おとこでも おんなでも<BR>けんのみちに おけしょうは<BR>かんけいありませんよ。<BR>
WriteText,textCutsceneScript3C_WriteText_1327_0,たいせつなのは<BR>おのれを しる<BR>ということなんです。<BR>
WriteText,textCutsceneScript3C_WriteText_134B_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_135F_0,わすれたんですか?<BR><NAME>さん。<BR>
WriteText,textCutsceneScript3C_WriteText_1375_0,たいせつなのは<BR>じぶんを みつめなおして<BR>おのれをしることです。<BR>
WriteText,textCutsceneScript3C_WriteText_1399_0,じぶんのことを<BR>しっているヒトは<BR>ほんとうにつよいヒトですよ。<BR>
WriteText,textCutsceneScript3C_WriteText_13E1_0,さすがは <NAME>さん。<BR>すばらしい きおくりょく<BR>ですね。<BR>
WriteText,textCutsceneScript3C_WriteText_1400_0,そのちょうしならば<BR>きっと すばらしいけんしに<BR>なれますよ!<BR>
WriteText,textCutsceneScript3C_WriteText_1432_0,なかなか すじがいいですね。<BR>
WriteText,textCutsceneScript3C_WriteText_1444_0,もうすこし しゅぎょうすれば<BR>きっと りっぱなけんしに<BR>なれるとおもいますよ。<BR>
WriteText,textCutsceneScript3C_WriteText_1476_0,ちょっと むずかしかった<BR>かもしれませんね‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_1491_0,でも あきらめないで<BR>しゅぎょうに<BR>はげんでください。<BR>
WriteText,textCutsceneScript3C_WriteText_14B3_0,では <NAME>さん<BR>がんばってくださいね。<BR>
WriteText,textCutsceneScript3C_WriteText_14EF_0,すみれさん のところへ<BR>いこう。<BR>
WriteText,textCutsceneScript3C_WriteText_1515_0,‥‥まてよ<BR>すみれさんの ところへは<BR>さっきいったぞ‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_1535_0,ほかのひとの ところへ<BR>いこう。<BR>
WriteText,textCutsceneScript3C_WriteText_1552_0,すみれさん。<BR>
WriteText,textCutsceneScript3C_WriteText_1561_0,しつれいします。<BR>
WriteText,textCutsceneScript3C_WriteText_1578_0,\x01\x28
WriteText,textCutsceneScript3C_WriteText_157F_0,あら <NAME>さん。<BR>なにかごようですの?<BR>
WriteText,textCutsceneScript3C_WriteText_1598_0,はい すみれさん。<BR>つぎの さくせんまで すこし<BR>じかんが あいたんです。<BR>
WriteText,textCutsceneScript3C_WriteText_15C1_0,そこで すみれさんに<BR>たたかいの アドバイスを<BR>いただこうと おもいまして。<BR>
WriteText,textCutsceneScript3C_WriteText_15EF_0,たたかいの アドバイス?<BR>まぁ よろしいですわ。<BR>
WriteText,textCutsceneScript3C_WriteText_160B_0,それでは <NAME>さんに<BR>いくつか しつもんを<BR>いたしますわ。<BR>
WriteText,textCutsceneScript3C_WriteText_162B_0,<NAME>さんは<BR>なにを おもって たたかいに<BR>のぞんでおられますの?<BR>
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_164E_0,かつこと
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_164E_1,しなないこと
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_164E_2,ばんメシのこと
WriteText,textCutsceneScript3C_WriteText_1689_0,そうですね‥‥<BR>かつこと ですね。<BR>
WriteText,textCutsceneScript3C_WriteText_16A7_0,\x01\x28
WriteText,textCutsceneScript3C_WriteText_16AB_0,そうですか。<BR>なかなか まえむきな<BR>こころがけですわね。<BR>
WriteText,textCutsceneScript3C_WriteText_16D1_0,そうですね‥‥<BR>しなないこと ですね。<BR>
WriteText,textCutsceneScript3C_WriteText_16EC_0,あら そうですの?<BR>まあ しなないことは<BR>たいせつですけど‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_170F_0,はじめから そんなよわごし<BR>では かてるたたかいも<BR>かてなく なりますわよ。<BR>
WriteText,textCutsceneScript3C_WriteText_1739_0,たたかいのまえには<BR>「かならず かつ」という<BR>きはくを おもちなさい。<BR>
WriteText,textCutsceneScript3C_WriteText_1766_0,そうですね‥‥<BR>ばんメシのこと ですかね。<BR>
WriteText,textCutsceneScript3C_WriteText_177F_0,てきをたおして にんむを<BR>はたして そして ばんメシを<BR>おいしくいただく。<BR>
WriteText,textCutsceneScript3C_WriteText_17AC_0,あら まぁ‥‥<BR>まるで カンナさん<BR>ですわね。<BR>
WriteText,textCutsceneScript3C_WriteText_17CB_0,でも まあ まえむき‥‥<BR>といえば まえむきなので<BR>よしと しましょうか。<BR>
WriteText,textCutsceneScript3C_WriteText_17FA_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_180E_0,なにも かんがえていない<BR>ようですわね。<BR>
WriteText,textCutsceneScript3C_WriteText_1826_0,そんなことでは あっさりと<BR>やられて しまいますわ。<BR>
WriteText,textCutsceneScript3C_WriteText_1848_0,たたかいのまえには<BR>「かならず かつ!」という<BR>きはくを おもちなさい。<BR>
WriteText,textCutsceneScript3C_WriteText_1877_0,では つぎに‥‥<BR><NAME>さんにとって<BR>たたかいとは なんですか?<BR>
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_1899_0,ていとを まもること
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_1899_1,しごとのいちぶ
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_1899_2,あまり すきじゃないこと
WriteText,textCutsceneScript3C_WriteText_18E0_0,ていとを まもることです。<BR>
WriteText,textCutsceneScript3C_WriteText_18FA_0,\x01\x28
WriteText,textCutsceneScript3C_WriteText_18FE_0,りっぱな こころがけ<BR>ですわね。<BR>
WriteText,textCutsceneScript3C_WriteText_1912_0,わたくしたち はなぐみは<BR>まさに そのために<BR>たたかっているのですわ。<BR>
WriteText,textCutsceneScript3C_WriteText_193F_0,そうですね‥‥<BR>しごとのいちぶ<BR>って とこですかね。<BR>
WriteText,textCutsceneScript3C_WriteText_1961_0,まあ‥‥<BR>ずいぶんと さめて<BR>いらっしゃることで‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_197F_0,たしかに そうかも<BR>しれませんわ。<BR>
WriteText,textCutsceneScript3C_WriteText_1994_0,でも わたくしたちは<BR>ていとのへいわをまもるために<BR>たたかっているのですわよ。<BR>
WriteText,textCutsceneScript3C_WriteText_19C3_0,あなたも はなぐみのたいいん<BR>なのですから そのことは<BR>わすれないでいなさい。<BR>
WriteText,textCutsceneScript3C_WriteText_19F4_0,たたかい‥‥<BR>あまり すきじゃないこと<BR>ですね。<BR>
WriteText,textCutsceneScript3C_WriteText_1A10_0,だって しぬのイヤだし<BR>めんどくさいし いいこと<BR>ないじゃないですか。<BR>
WriteText,textCutsceneScript3C_WriteText_1A3B_0,まあ たたかいが ないに<BR>こしたことは ありませんわ。<BR>
WriteText,textCutsceneScript3C_WriteText_1A5A_0,でも だれかが<BR>たたかわなくては<BR>ならないのですわ。<BR>
WriteText,textCutsceneScript3C_WriteText_1A7C_0,そして わたくしたちには<BR>たたかう チカラがある‥‥<BR>イヤでも たたかうしかない。<BR>
WriteText,textCutsceneScript3C_WriteText_1AAD_0,わたくしたち はなぐみは <BR>ていとを まのてから<BR>まもるために<BR>
WriteText,textCutsceneScript3C_WriteText_1AD0_0,たたかって いるのですわ。<BR>それは わすれないでいて<BR>ちょうだい。<BR>
WriteText,textCutsceneScript3C_WriteText_1AFB_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_1B0F_0,なにも かんがえていない<BR>ようですわね。<BR>
WriteText,textCutsceneScript3C_WriteText_1B2B_0,ちなみに わたくしたち<BR>はなぐみは ていとを まのて<BR>から まもるために<BR>
WriteText,textCutsceneScript3C_WriteText_1B53_0,たたかっているのですわ。<BR>それは わすれないでいて<BR>ちょうだい。<BR>
WriteText,textCutsceneScript3C_WriteText_1B7E_0,それでは さいごに‥‥<BR><NAME>さんの<BR>たたかいの びがくとは?<BR>
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_1B9F_0,うつくしく かれいに
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_1B9F_1,ちからづよく だいたんに
OptionSelectTimed,textCutsceneScript3C_OptionSelectTimed_1B9F_2,こうりつよく
WriteText,textCutsceneScript3C_WriteText_1BE5_0,うつくしく かれいに<BR>かつことです。<BR>
WriteText,textCutsceneScript3C_WriteText_1C04_0,\x05N
WriteText,textCutsceneScript3C_WriteText_1C08_0,そうですわ。<NAME>さん。<BR>すばらしい こたえですわ。<BR>
WriteText,textCutsceneScript3C_WriteText_1C2A_0,ちからづよく だいたんに<BR>かつことです。<BR>
WriteText,textCutsceneScript3C_WriteText_1C46_0,あらまあ<BR>まるで カンナさんの<BR>ようですわね。<BR>
WriteText,textCutsceneScript3C_WriteText_1C65_0,それもまあ いいのですが<BR>やはり たたかいの びがく<BR>と いえば<BR>
WriteText,textCutsceneScript3C_WriteText_1C89_0,うつくしく かれいに かつ!<BR>これにつきますのよ。<BR>
WriteText,textCutsceneScript3C_WriteText_1CAC_0,さいしんの ちゅういをはらい<BR>こうりつよく かつこと<BR>ですね。<BR>
WriteText,textCutsceneScript3C_WriteText_1CD3_0,う～ん‥‥<BR>まあ それも わるくはないの<BR>ですが‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_1CF1_0,やはり たたかいの びがく<BR>と いえば<BR>うつくしく かれいに かつ!<BR>
WriteText,textCutsceneScript3C_WriteText_1D17_0,これに つきますわね。<BR>
WriteText,textCutsceneScript3C_WriteText_1D2C_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3C_WriteText_1D40_0,なにも かんがえていない<BR>ようですわね。<BR>
WriteText,textCutsceneScript3C_WriteText_1D5C_0,たたかいの びがく といえば<BR>うつくしく かれいに かつ!<BR>これにつきますのよ。<BR>
WriteText,textCutsceneScript3C_WriteText_1DAD_0,さすがは <NAME>さん。<BR>たたかいの こころえが<BR>わかっている ようですわね。<BR>
