Type,Identifier,Text
WriteText,textCutsceneScript5C_WriteText_024B_0,このせっけいずは<BR>『アイゼンクライト』の<BR>せっけいずなんや!!<BR>
WriteText,textCutsceneScript5C_WriteText_0273_0,えっ! アイゼンクライトって<BR>おりひめさんや レニさんが<BR>のっている きたいですか!<BR>
WriteText,textCutsceneScript5C_WriteText_02A5_0,そうや。<BR>こうぶとは ひとあじちがった<BR>かっこよさがある きたいや。<BR>
WriteText,textCutsceneScript5C_WriteText_02CF_0,これで <NAME>はんも<BR>アイゼンクライトに<BR>のれるようになるんや!!<BR>
WriteText,textCutsceneScript5C_WriteText_02F6_0,つぎの しゅつげきまでには<BR>バッチリ つくっとくから<BR>たのしみに まっとき。<BR>
WriteText,textCutsceneScript5C_WriteText_0320_0,こうぶも アイゼンクライトも<BR>すごいきたいやから きぶんで<BR>のりかえたらエエで。<BR>
WriteText,textCutsceneScript5C_WriteText_0352_0,ほな がんばってな。<BR>
WriteText,textCutsceneScript5C_WriteText_0373_0,こうらんさん。<BR>ちょっといいでしょうか?<BR>
WriteText,textCutsceneScript5C_WriteText_0395_0,ん‥‥? なんや<BR><NAME>はんやないか。<BR>
WriteText,textCutsceneScript5C_WriteText_03AD_0,この『せっけいず』を<BR>こうらんさんに わたして<BR>くれと たのまれたんです。<BR>
WriteText,textCutsceneScript5C_WriteText_03DC_0,せっけいず?<BR>どれどれ‥‥‥<BR>
WriteText,textCutsceneScript5C_WriteText_03F2_0,こ‥‥これは!!<BR>『アイゼンクライト』の<BR>せっけいずやないか!!<BR>
WriteText,textCutsceneScript5C_WriteText_041B_0,えっ! アイゼンクライトって<BR>おりひめさんや レニさんが<BR>のっている きたいですか!<BR>
WriteText,textCutsceneScript5C_WriteText_044D_0,そうや。<BR>こうぶとは ひとあじちがった<BR>かっこよさがある きたいや。<BR>
WriteText,textCutsceneScript5C_WriteText_0477_0,よっしゃ!<BR>もえてきたで～。<BR>
WriteText,textCutsceneScript5C_WriteText_048D_0,つぎの しゅつげきまでには<BR>バッチリ つくっとくからな。<BR>
WriteText,textCutsceneScript5C_WriteText_04AD_0,<NAME>はんは<BR>こうぶでも アイゼンクライト<BR>でも すきなのをつかってな。<BR>
WriteText,textCutsceneScript5C_WriteText_04D7_0,こうぶも アイゼンクライトも<BR>すごいきたいやから きぶんで<BR>のりかえたらエエで。<BR>
WriteText,textCutsceneScript5C_WriteText_0509_0,ほな がんばってな。<BR>
WriteText,textCutsceneScript5C_WriteText_0520_0,こうらんさん。<BR>ちょっといいですか?<BR>
WriteText,textCutsceneScript5C_WriteText_0540_0,ん‥‥? なんや<BR><NAME>はんやないか。<BR>
WriteText,textCutsceneScript5C_WriteText_0558_0,さっきの せっけいず<BR>いったい なにのせっけいず<BR>だったんですか?<BR>
WriteText,textCutsceneScript5C_WriteText_0581_0,フフフ‥‥ <NAME>はん。<BR>きいて おどろいたら<BR>アカンで。<BR>
WriteText,textCutsceneScript5C_WriteText_05A4_0,このせっけいずは<BR>『アイゼンクライト』の<BR>せっけいずなんや!!<BR>
WriteText,textCutsceneScript5C_WriteText_05CC_0,えっ! アイゼンクライトって<BR>おりひめさんや レニさんが<BR>のっている きたいですか!<BR>
WriteText,textCutsceneScript5C_WriteText_05FE_0,そうや。<BR>こうぶとは ひとあじちがった<BR>かっこよさがある きたいや。<BR>
WriteText,textCutsceneScript5C_WriteText_0628_0,これで <NAME>はんも<BR>アイゼンクライトに<BR>のれるようになるんや!!<BR>
WriteText,textCutsceneScript5C_WriteText_064F_0,つぎの しゅつげきまでには<BR>バッチリ つくっとくから<BR>たのしみに まっとき。<BR>
WriteText,textCutsceneScript5C_WriteText_0679_0,こうぶも アイゼンクライトも<BR>すごいきたいやから きぶんで<BR>のりかえたらエエで。<BR>
WriteText,textCutsceneScript5C_WriteText_06AB_0,ほな がんばってな。<BR>
