Type,Identifier,Text
OptionSelectTimed,textCutsceneScript1C_OptionSelectTimed_0492_1,たぶん‥‥
WriteText,textCutsceneScript1C_WriteText_04B9_0,はい!<BR>できます!!<BR>
WriteText,textCutsceneScript1C_WriteText_04D4_0,さすがは <NAME>くん。<BR>なかなか いうじゃないか。<BR>
WriteText,textCutsceneScript1C_WriteText_04EF_0,ケガをしないように<BR>がんばってくれ。<BR>
WriteText,textCutsceneScript1C_WriteText_050B_0,たぶん‥‥<BR>できると おもうのですが‥‥<BR>
WriteText,textCutsceneScript1C_WriteText_0527_0,カンナや アイリスを<BR>たすけた <NAME>くんとは<BR>おもえない ことばだな‥‥<BR>
WriteText,textCutsceneScript1C_WriteText_0552_0,もうすこし じしんをもって<BR>やるんだ。 <NAME>くんは<BR>できるんだからさ。<BR>
WriteText,textCutsceneScript1C_WriteText_057B_0,はい。<BR>
WriteText,textCutsceneScript1C_WriteText_0588_0,‥‥‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript1C_WriteText_059E_0,だいじょうぶ。<BR><NAME>くんなら<BR>きっと できるさ。 なっ!<BR>
WriteText,textCutsceneScript1C_WriteText_05C0_0,は はい。<BR>
WriteText,textCutsceneScript1C_WriteText_05D0_0,<NAME>。<BR>あなたには ひきつづき<BR>パートナーとふたりで<BR>
WriteText,textCutsceneScript1C_WriteText_05ED_0,『まじんき』の そうさくを<BR>してもらいます。<BR>
WriteText,textCutsceneScript1C_WriteText_060D_0,では <NAME><BR>『やまと』の ちょうさを<BR>めいじます。<BR>
WriteText,textCutsceneScript1C_WriteText_062B_0,ケガしないように<BR>きをつけるのよ。<BR>
