Type,Identifier,Text
WriteText,textCutsceneScript5E_WriteText_0701_0,はい。<BR>ありがとうございます<BR>おおがみさん。<BR>
WriteText,textCutsceneScript5E_WriteText_0722_0,やりましたね!<BR><NAME>さん!!<BR>
WriteText,textCutsceneScript5E_WriteText_0733_0,たすけてもらった みなさんは<BR>きっと ものすごくかんしゃ<BR>してるとおもいますよ。<BR>
WriteText,textCutsceneScript5E_WriteText_0762_0,はい。<BR>ありがとうございます<BR>さくらさん。<BR>
WriteText,textCutsceneScript5E_WriteText_0782_0,よく がんばりましたわね<BR><NAME>さん。<BR>
WriteText,textCutsceneScript5E_WriteText_0797_0,この わたくしが<BR>ほめてさしあげますわ<BR>おっほっほっほっほ。<BR>
WriteText,textCutsceneScript5E_WriteText_07BC_0,はい。<BR>ありがとうございます<BR>すみれさん。<BR>
WriteText,textCutsceneScript5E_WriteText_07DC_0,すごいじゃない<BR><NAME>。<BR>よく がんばったわね。<BR>
WriteText,textCutsceneScript5E_WriteText_07F6_0,きゅうじょされた ひとたちも<BR>あなたに かんしゃしてると<BR>おもうわ。<BR>
WriteText,textCutsceneScript5E_WriteText_081F_0,はい。<BR>ありがとうございます<BR>マリアさん。<BR>
WriteText,textCutsceneScript5E_WriteText_083F_0,やったな! <NAME>はん!<BR>すごい! すごすぎるでぇ!!<BR>
WriteText,textCutsceneScript5E_WriteText_085C_0,たすけられた ひとたちは<BR><NAME>はんに あしむけて<BR>ねられへんな。<BR>
WriteText,textCutsceneScript5E_WriteText_0882_0,そんな おおげさな‥‥<BR>でも ありがとうございます<BR>こうらんさん。<BR>
WriteText,textCutsceneScript5E_WriteText_08AE_0,よくがんばったね<BR><NAME>。<BR>スゴイ! スゴーイ!<BR>
WriteText,textCutsceneScript5E_WriteText_08C8_0,きっと みんな <NAME>に<BR>ありがとう! って<BR>おもっているよ。<BR>
WriteText,textCutsceneScript5E_WriteText_08EC_0,うん。<BR>ありがとう アイリス。<BR>
WriteText,textCutsceneScript5E_WriteText_0906_0,やったじゃねーか<BR><NAME>!!<BR>
WriteText,textCutsceneScript5E_WriteText_0916_0,たすけられた ひとたちは<BR>みんな おまえに<BR>かんしゃしてるとおもうぜ。<BR>
WriteText,textCutsceneScript5E_WriteText_0940_0,はい。<BR>ありがとうございます<BR>カンナさん。<BR>
WriteText,textCutsceneScript5E_WriteText_0960_0,やりましたね!<BR><NAME>さん!!<BR>スゴイでーす!!<BR>
WriteText,textCutsceneScript5E_WriteText_097A_0,たすけられた みなさんは<BR>かんしゃ かんげき<BR>あめ あられでーす。<BR>
WriteText,textCutsceneScript5E_WriteText_09A2_0,はい。<BR>ありがとうございます<BR>おりひめさん。<BR>
WriteText,textCutsceneScript5E_WriteText_09C3_0,よく がんばったね<BR><NAME>。<BR>
WriteText,textCutsceneScript5E_WriteText_09D3_0,きゅうじょされた ひとたちは<BR>みんな かんしゃしてると<BR>おもうよ。<BR>
WriteText,textCutsceneScript5E_WriteText_09FB_0,はい。<BR>ありがとうございます<BR>レニさん。<BR>
WriteText,textCutsceneScript5E_WriteText_0A1E_0,それにしても ぶじに<BR>みんなを たすけることが<BR>できて よかったわ。<BR>
WriteText,textCutsceneScript5E_WriteText_0A47_0,ごくろうだったな<BR><NAME>くん。<BR>
WriteText,textCutsceneScript5E_WriteText_0A5B_0,あっ! あなたは<BR>やまぐち かずとよ<BR>かいぐんだいじん!!<BR>
WriteText,textCutsceneScript5E_WriteText_0A7F_0,まかいおうに あつめられた<BR>ひとたちを みんな たすける<BR>のは たいへんだったろう。<BR>
WriteText,textCutsceneScript5E_WriteText_0AAD_0,みんなを だいひょうして<BR>おれいを いわせてもらうよ。<BR>
WriteText,textCutsceneScript5E_WriteText_0ACC_0,これは わたしの たいせつな<BR>コレクションのひとつなんだが<BR>ぜひ うけとってくれたまえ。<BR>
WriteText,textCutsceneScript5E_WriteText_0AFF_0,これは おりひめさんと<BR>レニさんの ブロマイド‥‥<BR>ありがとうございます。<BR>
WriteText,textCutsceneScript5E_WriteText_0B28_0,『<NAME>は<BR> おりひめとレニの<BR> ブロマイドをてにいれた。』<BR>
WriteText,textCutsceneScript5E_WriteText_0B4A_0,『ブロマイドは<BR> キーアイテムのがめんで<BR>
WriteText,textCutsceneScript5E_WriteText_0B68_0, みることができます。』<BR>
WriteText,textCutsceneScript5E_WriteText_0B82_0,では これからも<BR>がんばってくれよ<BR><NAME>くん。<BR>
