Type,Identifier,Text
WriteText,textCutsceneScript5B_WriteText_0ADB_0,<NAME>さん!!<BR>
WriteText,textCutsceneScript5B_WriteText_0AEE_0,たしか カメラを<BR>もっていたよね<NAME>。<BR>
WriteText,textCutsceneScript5B_WriteText_0B04_0,にんむしゅうりょうの<BR>きろくとして みんなで<BR>しゃしんを とろう。<BR>
WriteText,textCutsceneScript5B_WriteText_0B2C_0,じゃあ ボクが<BR>セルフタイマーを<BR>セットしますよ。<BR>
WriteText,textCutsceneScript5B_WriteText_0B49_0,いいですか?<BR>いきますよ～。<BR>
WriteText,textCutsceneScript5B_WriteText_0B63_0,あっ! つまずいた!!<BR>
WriteText,textCutsceneScript5B_WriteText_0B76_0,<NAME> はやく!<BR>
WriteText,textCutsceneScript5B_WriteText_0BDB_0,<NAME>くん<BR>こんかいは おつかれさま。<BR>
WriteText,textCutsceneScript5B_WriteText_0BF0_0,これからも<BR>はなぐみの なかまとして<BR>よろしくたのむよ。<BR>
WriteText,textCutsceneScript5B_WriteText_0C15_0,<NAME>さん<BR>どうも おつかれさまでした。<BR>
WriteText,textCutsceneScript5B_WriteText_0C2B_0,これからも<BR>いっしょに<BR>がんばりましょうね!<BR>
WriteText,textCutsceneScript5B_WriteText_0C4A_0,<NAME>さん<BR>このたびの にんむ<BR>ごくろうさま でしたわね。<BR>
WriteText,textCutsceneScript5B_WriteText_0C69_0,これからも<BR>わたくしの なかまとして<BR>よろしく たのみますわよ。<BR>
WriteText,textCutsceneScript5B_WriteText_0C92_0,<NAME>くん<BR>にんむ おつかれさま。<BR>
WriteText,textCutsceneScript5B_WriteText_0CA5_0,これからも <BR>はなぐみの なかまとして<BR>よろしく おねがいするわ。<BR>
WriteText,textCutsceneScript5B_WriteText_0CCF_0,<NAME>はん<BR>ほんま おつかれさん<BR>やったな。<BR>
WriteText,textCutsceneScript5B_WriteText_0CE7_0,これからも<BR>いっしょに がんばって<BR>いこうな!<BR>
WriteText,textCutsceneScript5B_WriteText_0D07_0,<NAME>!<BR>どうも ありがとうね!<BR>
WriteText,textCutsceneScript5B_WriteText_0D19_0,これからも アイリスと<BR>なかよくしてね!<BR>おねがいだよ!<BR>
WriteText,textCutsceneScript5B_WriteText_0D3E_0,<NAME>!<BR>ほんとうに<BR>ごくろうだったな!<BR>
WriteText,textCutsceneScript5B_WriteText_0D54_0,これからも<BR>このちょうしで<BR>よろしくたのむぜ!<BR>
WriteText,textCutsceneScript5B_WriteText_0D74_0,<NAME>さん<BR>こんかいの にんむは<BR>ほんとうに おつかれでーす!<BR>
WriteText,textCutsceneScript5B_WriteText_0D95_0,これからも<BR>はなぐみの なかまとして<BR>よろしく してあげまーす!<BR>
WriteText,textCutsceneScript5B_WriteText_0DBE_0,<NAME>‥‥<BR>にんむ おつかれさま。<BR>
WriteText,textCutsceneScript5B_WriteText_0DD1_0,そして‥‥<BR>これからも よろしく‥‥<BR>
WriteText,textCutsceneScript5B_WriteText_0DE8_0,<NAME><BR>にんむ かんりょう<BR>ごくろうさま。<BR>
WriteText,textCutsceneScript5B_WriteText_0DFF_0,ほんとうに<BR>よく がんばったわね。<BR>おつかれさま。<BR>
WriteText,textCutsceneScript5B_WriteText_0E20_0,<NAME>ちゃん<BR>やったじゃない!<BR>
WriteText,textCutsceneScript5B_WriteText_0E35_0,<NAME>さん<BR>あこがれて しまいます。<BR>
WriteText,textCutsceneScript5B_WriteText_0E4D_0,<NAME>さん <BR>あなたのおかげで<BR>たすかりました。ありがとう。<BR>
WriteText,textCutsceneScript5B_WriteText_0E71_0,<NAME>さん<BR>ほんとうに<BR>おつかれさまでした!<BR>
WriteText,textCutsceneScript5B_WriteText_0E8D_0,<NAME>さん<BR>やったわね!<BR>これは ニュースだわ!<BR>
WriteText,textCutsceneScript5B_WriteText_0EAB_0,<NAME>さんの おかげで<BR>へいわに なりました。<BR>ありがとうございます。<BR>
WriteText,textCutsceneScript5B_WriteText_0ED3_0,なんだか テレますね‥‥<BR>でも こちらこそ たいへん<BR>おせわになりました。<BR>
WriteText,textCutsceneScript5B_WriteText_0F00_0,フフフ‥‥‥‥<BR>じゃあ いきましょうか<BR><NAME>。<BR>
WriteText,textCutsceneScript5B_WriteText_0F1A_0,はなぐみの みんなが<BR>そとでまっているわ。<BR>
WriteText,textCutsceneScript5B_WriteText_0F41_0,<NAME><BR>にんむ ごくろうさま。<BR>
WriteText,textCutsceneScript5B_WriteText_0F52_0,あなたは おんなのこだし<BR>さいしょは どうなるかと<BR>おもったけど‥‥<BR>
WriteText,textCutsceneScript5B_WriteText_0F78_0,みごと やりとげたわね<BR><NAME><BR>りっぱだったわよ。<BR>
WriteText,textCutsceneScript5B_WriteText_0F97_0,まったくだぜ <NAME>!<BR>ほんとうに おまえは<BR>たいした おんなだぜ!<BR>
WriteText,textCutsceneScript5B_WriteText_0FBB_0,しょうじき いうと<BR>ここまでやるなんて<BR>おもって なかったぜ。<BR>
WriteText,textCutsceneScript5B_WriteText_0FDE_0,あとは あたいみたいに<BR>たくさんメシをくえば<BR>もっと つよくなれるぜ!<BR>
WriteText,textCutsceneScript5B_WriteText_1009_0,あら カンナさんをみならって<BR>おデブさんに なったら<BR>めもあてられませんわ。<BR>
WriteText,textCutsceneScript5B_WriteText_1033_0,<NAME>さんは<BR>いまのままで じゅうぶん<BR>りっぱですわよ。<BR>
WriteText,textCutsceneScript5B_WriteText_1051_0,ま もくひょうにするのなら<BR>わたくしを もくひょうに<BR>すると いいですわよ。<BR>
WriteText,textCutsceneScript5B_WriteText_107F_0,わーい!<BR>やったね <NAME>!<BR>
WriteText,textCutsceneScript5B_WriteText_108F_0,『まじんき』をとりもどしたし<BR>わるいやつも やっつけたし<BR><NAME>は スゴイよ!<BR>
WriteText,textCutsceneScript5B_WriteText_10BA_0,<NAME>がいれば<BR>こわいものなしだよ。<BR>ねぇ レニ?<BR>
WriteText,textCutsceneScript5B_WriteText_10D9_0,そうだね‥‥<BR>りっぱな せんりょくだ。<BR>
WriteText,textCutsceneScript5B_WriteText_10F0_0,せんじょうでも<BR>あんしんして せなかを<BR>まかせられる。<BR>
WriteText,textCutsceneScript5B_WriteText_110F_0,<NAME><BR>これからも よろしく。<BR>
WriteText,textCutsceneScript5B_WriteText_1124_0,<NAME>はん<BR>おつかれさんやったな!<BR>
WriteText,textCutsceneScript5B_WriteText_1137_0,おんなのこやのに<BR>えらい ガッツが<BR>あるんやな。<BR>
WriteText,textCutsceneScript5B_WriteText_1153_0,こりゃ ウチも<BR>うかうか してられへんわ。<BR>いっしょに がんばろな!<BR>
WriteText,textCutsceneScript5B_WriteText_117D_0,Oh! <NAME>さん<BR>グレートでーす!<BR>
WriteText,textCutsceneScript5B_WriteText_1191_0,あなたは まさに<BR>ワンダーウーマンでーす!<BR>とうようの しんぴでーす!<BR>
WriteText,textCutsceneScript5B_WriteText_11B8_0,あなたの かつやくに<BR>わたし ぼうしを<BR>かぶりまーす!<BR>
WriteText,textCutsceneScript5B_WriteText_11DB_0,ふふふ おりひめさん<BR>それをいうなら<BR>ぼうしを ぬぐですよ。<BR>
WriteText,textCutsceneScript5B_WriteText_11FD_0,でも <NAME>さん<BR>ほんとうに すごいですよ!<BR>
WriteText,textCutsceneScript5B_WriteText_1215_0,おんなじ おんなのこなのに<BR>あたし なんかよりも<BR>ぜんぜん りっぱです!<BR>
WriteText,textCutsceneScript5B_WriteText_1241_0,ついに やったね<BR><NAME>くん。<BR>
WriteText,textCutsceneScript5B_WriteText_1252_0,はじめての じっせんなのに<BR>きみは れいせいに<BR>さいごまで やりとげたよ。<BR>
WriteText,textCutsceneScript5B_WriteText_127B_0,きみが ていとのへいわを<BR>まもったんだ。<BR>どうも ありがとう!<BR>
WriteText,textCutsceneScript5B_WriteText_12A1_0,そんなこと ありません。<BR>こちらこそ たすけてもらって<BR>ありがとうございました。<BR>
WriteText,textCutsceneScript5B_WriteText_12D1_0,フフフ‥‥<BR>とにかく しばらくは<BR>あなたも おやすみなさい。<BR>
WriteText,textCutsceneScript5B_WriteText_12F3_0,そして また<BR>ていとに きけんがきたら<BR>よろしくたのむわよ。<BR>
WriteText,textCutsceneScript5B_WriteText_1318_0,りょうかい!<BR>
WriteText,textCutsceneScript5B_WriteText_1326_0,それでは<BR>サンダーボルトさくせん<BR>これで しゅうりょう!<BR>
WriteText,textCutsceneScript5B_WriteText_1346_0,みんな ほんとうに<BR>よくがんばってくれたわ!<BR>
WriteText,textCutsceneScript5B_WriteText_13B8_0,あ そうだ<NAME>くん<BR>たしか カメラを<BR>もってたよね。<BR>
WriteText,textCutsceneScript5B_WriteText_13D5_0,さいごに みんなで<BR>きねんさつえいを<BR>しないかい?<BR>
WriteText,textCutsceneScript5B_WriteText_13F5_0,じゃあ わたしが<BR>セルフタイマーを<BR>セットしますね。<BR>
WriteText,textCutsceneScript5B_WriteText_1413_0,いいですか?<BR>いきますよ～。<BR>
WriteText,textCutsceneScript5B_WriteText_142D_0,きゃっ! つまずいた!!<BR>
WriteText,textCutsceneScript5B_WriteText_1441_0,<NAME>くん!<BR>だいじょうぶかい?!<BR>あっ! いそがないと!!<BR>
WriteText,textCutsceneScript5B_WriteText_146B_0,あ <NAME>さん<BR>たしか カメラを<BR>もってましたよね。<BR>
WriteText,textCutsceneScript5B_WriteText_1487_0,さいごに みんなで<BR>きねんさつえいを<BR>しませんか?<BR>
WriteText,textCutsceneScript5B_WriteText_14A7_0,じゃあ わたしが<BR>セルフタイマーを<BR>セットしますね。<BR>
WriteText,textCutsceneScript5B_WriteText_14C5_0,いいですか?<BR>いきますよ～。<BR>
WriteText,textCutsceneScript5B_WriteText_14DF_0,きゃっ! つまずいた!!<BR>
WriteText,textCutsceneScript5B_WriteText_14F3_0,<NAME>さん!<BR>いそいで! シャッターが <BR>おりてしまいますよ!!<BR>
WriteText,textCutsceneScript5B_WriteText_151F_0,ところで <NAME>さん<BR>たしか カメラを<BR>おもちでしたわね?<BR>
WriteText,textCutsceneScript5B_WriteText_153E_0,そのカメラをつかって<BR>みんなで きねんさつえいを<BR>しませんこと?<BR>
WriteText,textCutsceneScript5B_WriteText_1565_0,じゃあ わたしが<BR>セルフタイマーを<BR>セットしますね。<BR>
WriteText,textCutsceneScript5B_WriteText_1583_0,いいですか?<BR>いきますよ～。<BR>
WriteText,textCutsceneScript5B_WriteText_159D_0,きゃっ! つまずいた!!<BR>
WriteText,textCutsceneScript5B_WriteText_15B1_0,<NAME>さん!<BR>はやくしないと<BR>シャッターが!!<BR>
WriteText,textCutsceneScript5B_WriteText_15D4_0,そういえば <NAME><BR>カメラを もっていたわね。<BR>
WriteText,textCutsceneScript5B_WriteText_15ED_0,せっかくだから<BR>みんなで きねんしゃしんを<BR>とらない?<BR>
WriteText,textCutsceneScript5B_WriteText_160F_0,じゃあ わたしが<BR>セルフタイマーを<BR>セットしますね。<BR>
WriteText,textCutsceneScript5B_WriteText_162D_0,いいですか?<BR>いきますよ～。<BR>
WriteText,textCutsceneScript5B_WriteText_1647_0,きゃっ! つまずいた!!<BR>
WriteText,textCutsceneScript5B_WriteText_165B_0,<NAME>!<BR>はやくしないと シャッターが<BR>おりてしまうわよ!!<BR>
WriteText,textCutsceneScript5B_WriteText_1685_0,そういえば <NAME>はん。<BR>たしか カメラを<BR>もってたよな。<BR>
WriteText,textCutsceneScript5B_WriteText_16A4_0,せっかくやから<BR>そのカメラで きねんさつえい<BR>やらへんか?<BR>
WriteText,textCutsceneScript5B_WriteText_16C8_0,じゃあ わたしが<BR>セルフタイマーを<BR>セットしますね。<BR>
WriteText,textCutsceneScript5B_WriteText_16E6_0,いいですか?<BR>いきますよ～。<BR>
WriteText,textCutsceneScript5B_WriteText_1700_0,キャッ! つまずいた!!<BR>
WriteText,textCutsceneScript5B_WriteText_1714_0,<NAME>はん!<BR>はよせな まにあえへんで!<BR>
WriteText,textCutsceneScript5B_WriteText_1734_0,<NAME>って<BR>カメラを もってたよね?<BR>
WriteText,textCutsceneScript5B_WriteText_1748_0,みんなで おしゃしんを<BR>とろうよ! ね!<BR>
WriteText,textCutsceneScript5B_WriteText_1763_0,じゃあ わたしが<BR>セルフタイマーを<BR>セットするわね。<BR>
WriteText,textCutsceneScript5B_WriteText_1781_0,いいですか?<BR>いきますよ～。<BR>
WriteText,textCutsceneScript5B_WriteText_179B_0,キャッ! つまずいた!!<BR>
WriteText,textCutsceneScript5B_WriteText_17AF_0,<NAME>!<BR>はやく! はやく!!<BR>
WriteText,textCutsceneScript5B_WriteText_17CA_0,そうだ <NAME>!<BR>おまえ カメラもってたよな。<BR>
WriteText,textCutsceneScript5B_WriteText_17E3_0,だったら さいごに<BR>きねんしゃしんを みんなで<BR>とらないか?<BR>
WriteText,textCutsceneScript5B_WriteText_1808_0,じゃあ わたしが<BR>セルフタイマーを<BR>セットしますね。<BR>
WriteText,textCutsceneScript5B_WriteText_1826_0,いいですか?<BR>いきますよ～。<BR>
WriteText,textCutsceneScript5B_WriteText_1840_0,キャッ! つまずいた!!<BR>
WriteText,textCutsceneScript5B_WriteText_1854_0,あっ! バカ!<BR>なに どんくさいこと<BR>やってんだよ!!<BR>
WriteText,textCutsceneScript5B_WriteText_187D_0,<NAME>さん!<BR>グッドアイディアが<BR>ありまーす!<BR>
WriteText,textCutsceneScript5B_WriteText_1896_0,<NAME>さんの カメラで<BR>きねんさつえいを<BR>するのでーす!<BR>
WriteText,textCutsceneScript5B_WriteText_18B7_0,じゃあ わたしが<BR>セルフタイマーを<BR>セットしますね。<BR>
WriteText,textCutsceneScript5B_WriteText_18D5_0,いいですか?<BR>いきますよ～。<BR>
WriteText,textCutsceneScript5B_WriteText_18EF_0,キャッ! つまずいた!!<BR>
WriteText,textCutsceneScript5B_WriteText_1903_0,<NAME>さん!!<BR>
WriteText,textCutsceneScript5B_WriteText_1916_0,たしか カメラを<BR>もっていたよね<NAME>。<BR>
WriteText,textCutsceneScript5B_WriteText_192C_0,にんむしゅうりょうの<BR>きろくとして みんなで<BR>しゃしんを とろう。<BR>
WriteText,textCutsceneScript5B_WriteText_1954_0,じゃあ わたしが<BR>セルフタイマーを<BR>セットしますね。<BR>
WriteText,textCutsceneScript5B_WriteText_1972_0,いいですか?<BR>いきますよ～。<BR>
WriteText,textCutsceneScript5B_WriteText_198C_0,キャッ! つまずいた!!<BR>
WriteText,textCutsceneScript5B_WriteText_19A0_0,<NAME> はやく!<BR>
WriteText,textCutsceneScript5B_WriteText_1A05_0,<NAME>くん<BR>こんかいは ほんとうに<BR>おつかれさまだったね。<BR>
WriteText,textCutsceneScript5B_WriteText_1A24_0,これからも<BR>はなぐみの なかまとして<BR>よろしくたのむよ。<BR>
WriteText,textCutsceneScript5B_WriteText_1A49_0,<NAME>さん<BR>どうも おつかれさまでした。<BR>
WriteText,textCutsceneScript5B_WriteText_1A5F_0,これからも<BR>いっしょに<BR>がんばりましょうね!<BR>
WriteText,textCutsceneScript5B_WriteText_1A7E_0,<NAME>さん<BR>このたびの にんむ<BR>ごくろうさまでしたわね。<BR>
WriteText,textCutsceneScript5B_WriteText_1A9C_0,これからも<BR>はなぐみの なかまとして<BR>よろしく たのみますわよ。<BR>
WriteText,textCutsceneScript5B_WriteText_1AC5_0,<NAME><BR>にんむ おつかれさま。<BR>
WriteText,textCutsceneScript5B_WriteText_1AD6_0,これからも<BR>はなぐみの なかまとして<BR>よろしくたのむわね。<BR>
WriteText,textCutsceneScript5B_WriteText_1AFC_0,<NAME>はん<BR>ほんま おつかれさん<BR>やったな。<BR>
WriteText,textCutsceneScript5B_WriteText_1B14_0,これからも<BR>いっしょに がんばって<BR>いこうな!<BR>
WriteText,textCutsceneScript5B_WriteText_1B34_0,<NAME>!<BR>どうも ありがとうね!<BR>
WriteText,textCutsceneScript5B_WriteText_1B46_0,これからも アイリスと<BR>なかよくしてね!<BR>
WriteText,textCutsceneScript5B_WriteText_1B63_0,<NAME>!<BR>ほんとうに<BR>ごくろうだったな!<BR>
WriteText,textCutsceneScript5B_WriteText_1B79_0,これからも<BR>このちょうしで<BR>よろしくたのむぜ!<BR>
WriteText,textCutsceneScript5B_WriteText_1B99_0,<NAME>さん<BR>こんかいの にんむは<BR>ほんとうに おつかれでーす!<BR>
WriteText,textCutsceneScript5B_WriteText_1BBA_0,これからも<BR>はなぐみの なかまとして<BR>よろしく してあげまーす!<BR>
WriteText,textCutsceneScript5B_WriteText_1BE3_0,<NAME>‥‥<BR>にんむ おつかれさま。<BR>
WriteText,textCutsceneScript5B_WriteText_1BF6_0,そして‥‥<BR>これからも よろしく‥‥<BR>
