Type,Identifier,Text
WriteText,textCutsceneScript2D_WriteText_053F_0,あら? ぶあついほんね～<BR>‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript2D_WriteText_0560_0,あっ! そのほん!!<BR>よみかけだった<BR>ほんじゃない!!!<BR>
WriteText,textCutsceneScript2D_WriteText_058D_0,みつけてくれて ありがとう<BR><NAME>。<BR>
WriteText,textCutsceneScript2D_WriteText_05A5_0,しょこから かりたほんが<BR>なくなってしまって<BR>さがしていたのよ。<BR>
WriteText,textCutsceneScript2D_WriteText_05CD_0,みつかって よかったわ‥‥<BR>
WriteText,textCutsceneScript2D_WriteText_05E1_0,こんな ぶあついほんを<BR>よむなんて ものすごく<BR>ほんがすきなんですね。<BR>
WriteText,textCutsceneScript2D_WriteText_060C_0,ほんは だいすきよ。<BR>たのしませてくれるし<BR>べんきょうにも なるから。<BR>
WriteText,textCutsceneScript2D_WriteText_0633_0,<NAME>は<BR>どんな ほんが<BR>すきなのかしら。<BR>
OptionSelectTimed,textCutsceneScript2D_OptionSelectTimed_064A_0,れんあい しょうせつ
OptionSelectTimed,textCutsceneScript2D_OptionSelectTimed_064A_1,ファッションざっし
OptionSelectTimed,textCutsceneScript2D_OptionSelectTimed_064A_2,がいこくの えほん
WriteText,textCutsceneScript2D_WriteText_0690_0,れんあい しょうせつを<BR>よくよみます。<BR>
WriteText,textCutsceneScript2D_WriteText_06B4_0,あら<BR>やっぱり おんなのこね。<BR>
WriteText,textCutsceneScript2D_WriteText_06C7_0,さくらも <BR>れんあいしょうせつが<BR>すきみたいだし‥‥<BR>
WriteText,textCutsceneScript2D_WriteText_06E5_0,やっぱり ロマンスには<BR>あこがれて しまうのね。<BR>フフフ‥‥<BR>
WriteText,textCutsceneScript2D_WriteText_0707_0,それじゃあ <NAME><BR>わざわざ ありがとう。<BR>
WriteText,textCutsceneScript2D_WriteText_0722_0,ファッションざっしを<BR>よく よみます。<BR>
WriteText,textCutsceneScript2D_WriteText_073D_0,あら ざっしなの‥‥<BR>
WriteText,textCutsceneScript2D_WriteText_074F_0,たしかに<BR>なにも よまないよりは<BR>いいかもしれないけど<BR>
WriteText,textCutsceneScript2D_WriteText_076E_0,ファッションざっしには<BR>りゅうこうの じょうほうしか<BR>のっていないから<BR>
WriteText,textCutsceneScript2D_WriteText_0795_0,もっと こころをゆたかにする<BR>ほんを よむように<BR>するといいわよ。<BR>
WriteText,textCutsceneScript2D_WriteText_07BE_0,それじゃあ <NAME><BR>わざわざ ありがとう。<BR>
WriteText,textCutsceneScript2D_WriteText_07D9_0,がいこくの えほんなんか<BR>すきですよ。<BR>こどもっぽいですけど‥‥<BR>
WriteText,textCutsceneScript2D_WriteText_080A_0,あら そんなことないわ。<BR>えほんには おとなでも<BR>たのしめる ものがあるわよ。<BR>
WriteText,textCutsceneScript2D_WriteText_0835_0,キレイなえと<BR>ステキなぶんしょうが<BR>こころを ゆたかにするのよ。<BR>
WriteText,textCutsceneScript2D_WriteText_0859_0,それじゃあ <NAME><BR>わざわざ ありがとう。<BR>
WriteText,textCutsceneScript2D_WriteText_0874_0,‥‥‥‥ほんは ほとんど<BR>よまないです‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript2D_WriteText_0895_0,あら そうなの。<BR>
WriteText,textCutsceneScript2D_WriteText_08A5_0,まあ ムリによめとは<BR>いわないけど たまには<BR>よむといいわよ。<BR>
WriteText,textCutsceneScript2D_WriteText_08C8_0,あたらしいせかいが<BR>ひらけるかも しれないしね。<BR>
WriteText,textCutsceneScript2D_WriteText_08E8_0,それじゃあ <NAME><BR>わざわざ ありがとう。<BR>
