Type,Identifier,Text
WriteText,textCutsceneScript51_WriteText_0716_0,おりひめさん<BR>このたんもの さしあげます。<BR>
WriteText,textCutsceneScript51_WriteText_0733_0,えっ? たんもの?<BR>ただの ながいきれを<BR>どうしろと いうのでーすか?<BR>
WriteText,textCutsceneScript51_WriteText_075D_0,これは きものを<BR>つくるための ぬの<BR>なんですよ。<BR>
WriteText,textCutsceneScript51_WriteText_077A_0,おりひめさんの きものすがた<BR>きっと ステキだろうな～<BR>と おもいまして。<BR>
WriteText,textCutsceneScript51_WriteText_07A7_0,ステキ?<BR>そ そうでーすか～。<BR>
WriteText,textCutsceneScript51_WriteText_07BE_0,じゃ ありがたく<BR>いただきまーす。<BR>
WriteText,textCutsceneScript51_WriteText_07DC_0,サンキューでーす。<BR><NAME>さん。<BR>
WriteText,textCutsceneScript51_WriteText_07F2_0,レニさんに<BR>あげよう。<BR>
WriteText,textCutsceneScript51_WriteText_0807_0,なに?<BR>
WriteText,textCutsceneScript51_WriteText_0811_0,レニさん<BR>このたんもの さしあげます。<BR>
WriteText,textCutsceneScript51_WriteText_082B_0,このがら きっと レニさんに<BR>にあいますよ。<BR>
WriteText,textCutsceneScript51_WriteText_0852_0,ありがとう <NAME>。<BR>
WriteText,textCutsceneScript51_WriteText_085F_0,そうだわ。<BR>
WriteText,textCutsceneScript51_WriteText_086D_0,さっきもらった たんもの<BR>だれかに あげましょう。<BR>
WriteText,textCutsceneScript51_WriteText_088A_0,だれに あげようかな～。<BR>
OptionSelect,textCutsceneScript51_OptionSelect_089A_0,おおがみに あげる
OptionSelect,textCutsceneScript51_OptionSelect_089A_1,さくらに あげる
OptionSelect,textCutsceneScript51_OptionSelect_089A_2,ほかのひとに あげる
OptionSelect,textCutsceneScript51_OptionSelect_08D9_0,すみれに あげる
OptionSelect,textCutsceneScript51_OptionSelect_08D9_1,マリアに あげる
OptionSelect,textCutsceneScript51_OptionSelect_08D9_2,ほかのひとに あげる
OptionSelect,textCutsceneScript51_OptionSelect_0917_0,アイリスに あげる
OptionSelect,textCutsceneScript51_OptionSelect_0917_1,こうらんに あげる
OptionSelect,textCutsceneScript51_OptionSelect_0917_2,ほかのひとに あげる
OptionSelect,textCutsceneScript51_OptionSelect_0957_0,カンナに あげる
OptionSelect,textCutsceneScript51_OptionSelect_0957_1,おりひめに あげる
OptionSelect,textCutsceneScript51_OptionSelect_0957_2,ほかのひとに あげる
OptionSelect,textCutsceneScript51_OptionSelect_0996_0,レニに あげる
OptionSelect,textCutsceneScript51_OptionSelect_0996_1,ほかのひとに あげる
WriteText,textCutsceneScript51_WriteText_09C3_0,おおがみさんに<BR>あげましょう。<BR>
WriteText,textCutsceneScript51_WriteText_09DC_0,やあ <NAME>くん。<BR>どうしたんだい。<BR>
WriteText,textCutsceneScript51_WriteText_09F3_0,おおがみさん<BR>このたんもの さしあげます。<BR>
WriteText,textCutsceneScript51_WriteText_0A10_0,えっ!?<BR>いいのかい?<BR>
WriteText,textCutsceneScript51_WriteText_0A22_0,ええ。このがら きっと<BR>おおがみさんに にあうと<BR>おもいますから。<BR>
WriteText,textCutsceneScript51_WriteText_0A4B_0,そうかい。<BR>じゃあ ありがたく<BR>いただくよ。<BR>
WriteText,textCutsceneScript51_WriteText_0A6E_0,ありがとう<BR><NAME>くん。<BR>
WriteText,textCutsceneScript51_WriteText_0A80_0,さくらさんに<BR>あげましょう。<BR>
WriteText,textCutsceneScript51_WriteText_0A98_0,あら <NAME>さん<BR>どうかしたんですか?<BR>
WriteText,textCutsceneScript51_WriteText_0AB0_0,さくらさん<BR>このたんもの さしあげます。<BR>
WriteText,textCutsceneScript51_WriteText_0ACC_0,あら?<BR>いいんですか?<BR>
WriteText,textCutsceneScript51_WriteText_0ADE_0,ええ。このがら きっと<BR>さくらさんに にあうと<BR>おもいますから。<BR>
WriteText,textCutsceneScript51_WriteText_0B06_0,そうですか?<BR>
WriteText,textCutsceneScript51_WriteText_0B14_0,では ありがたく<BR>いただきますね。<BR>
WriteText,textCutsceneScript51_WriteText_0B32_0,ありがとう<BR><NAME>さん。<BR>
WriteText,textCutsceneScript51_WriteText_0B44_0,すみれさんに<BR>あげましょう。<BR>
WriteText,textCutsceneScript51_WriteText_0B5C_0,あら <NAME>さん<BR>どうかしたんですの?<BR>
WriteText,textCutsceneScript51_WriteText_0B74_0,すみれさん<BR>このたんもの さしあげます。<BR>
WriteText,textCutsceneScript51_WriteText_0B90_0,たんもの?<BR>あら これは なかなか<BR>いいもの ですわね。<BR>
WriteText,textCutsceneScript51_WriteText_0BB3_0,うつくしい すみれさん<BR>だからこそ にあう きものに<BR>なると おもいまして‥‥<BR>
WriteText,textCutsceneScript51_WriteText_0BE2_0,あら <NAME>さん<BR>よくわかって<BR>おりますわね。<BR>
WriteText,textCutsceneScript51_WriteText_0BFF_0,では ありがたく<BR>ちょうだい いたしますわ。<BR>
WriteText,textCutsceneScript51_WriteText_0C22_0,ありがとう<BR><NAME>さん。<BR>
WriteText,textCutsceneScript51_WriteText_0C34_0,マリアさんに<BR>あげましょう。<BR>
WriteText,textCutsceneScript51_WriteText_0C4C_0,あら <NAME><BR>どうかしたの?<BR>
WriteText,textCutsceneScript51_WriteText_0C5F_0,マリアさん<BR>このたんもの さしあげます。<BR>
WriteText,textCutsceneScript51_WriteText_0C7B_0,えっ? わたしに?<BR>
WriteText,textCutsceneScript51_WriteText_0C8B_0,ええ。<BR>このがら マリアさんに <BR>よくにあうと おもいますよ。<BR>
WriteText,textCutsceneScript51_WriteText_0CB2_0,そうかしら。<BR>うれしいわね。<BR>
WriteText,textCutsceneScript51_WriteText_0CC4_0,じゃあ ありがたく<BR>いただくわ。<BR>
WriteText,textCutsceneScript51_WriteText_0CE1_0,<NAME><BR>ありがとう。<BR>
WriteText,textCutsceneScript51_WriteText_0CF1_0,アイリスに あげましょう。<BR>
WriteText,textCutsceneScript51_WriteText_0D08_0,<NAME><BR>なに?<BR>
WriteText,textCutsceneScript51_WriteText_0D14_0,このたんもの アイリスに<BR>あげちゃおうと おもって‥‥<BR>
WriteText,textCutsceneScript51_WriteText_0D37_0,ホントに!?<BR>
WriteText,textCutsceneScript51_WriteText_0D44_0,ええ。このがら アイリスに<BR>にあうと おもうわ。<BR>
WriteText,textCutsceneScript51_WriteText_0D64_0,やったーっ!<BR>
WriteText,textCutsceneScript51_WriteText_0D77_0,ありがとう!<BR><NAME>!!<BR>
WriteText,textCutsceneScript51_WriteText_0D89_0,こうらんさんに<BR>あげましょう。<BR>
WriteText,textCutsceneScript51_WriteText_0DA2_0,<NAME>はん<BR>なんかようか?<BR>
WriteText,textCutsceneScript51_WriteText_0DB4_0,こうらんさん<BR>このたんもの さしあげます。<BR>
WriteText,textCutsceneScript51_WriteText_0DD1_0,えっ? ウチに?<BR>
WriteText,textCutsceneScript51_WriteText_0DE0_0,ええ。<BR>このがら こうらんさんに <BR>にあうと おもいますよ。<BR>
WriteText,textCutsceneScript51_WriteText_0E06_0,ホンマか?<BR>こりゃ きれいやなぁ‥‥<BR>
WriteText,textCutsceneScript51_WriteText_0E20_0,ほな ありがたく<BR>いただくわ。<BR>
WriteText,textCutsceneScript51_WriteText_0E3C_0,ありがとう<BR><NAME>はん。<BR>
WriteText,textCutsceneScript51_WriteText_0E4E_0,カンナさんに<BR>あげましょう。<BR>
WriteText,textCutsceneScript51_WriteText_0E66_0,よう <NAME><BR>なにかようか?<BR>
WriteText,textCutsceneScript51_WriteText_0E79_0,カンナさん<BR>このたんもの さしあげます。<BR>
WriteText,textCutsceneScript51_WriteText_0E95_0,えっ? あ あたいに?<BR>
WriteText,textCutsceneScript51_WriteText_0EA7_0,ええ。カンナさんも<BR>たまには おんならしく<BR>きものでも‥‥<BR>
WriteText,textCutsceneScript51_WriteText_0ECC_0,たまには おんならしくって<BR>なんだよ!<BR>
WriteText,textCutsceneScript51_WriteText_0EE6_0,じゃなくて このがら きっと<BR>カンナさんに にあうと<BR>おもいまして‥‥<BR>
WriteText,textCutsceneScript51_WriteText_0F11_0,まっいいや。<BR>じゃ ありがたく<BR>いただくぜ。<BR>
WriteText,textCutsceneScript51_WriteText_0F38_0,ありがとよ<BR><NAME>。<BR>
WriteText,textCutsceneScript51_WriteText_0F48_0,おりひめさんに<BR>あげましょう。<BR>
WriteText,textCutsceneScript51_WriteText_0F61_0,はーい <NAME>さん<BR>なにか ようでーすか?<BR>
WriteText,textCutsceneScript51_WriteText_0F7B_0,おりひめさん<BR>このたんもの さしあげます。<BR>
WriteText,textCutsceneScript51_WriteText_0F98_0,えっ? たんもの?<BR>ただの ながいきれを<BR>どうしろと いうのでーすか?<BR>
WriteText,textCutsceneScript51_WriteText_0FC2_0,これは きものを<BR>つくるための ぬの<BR>なんですよ。<BR>
WriteText,textCutsceneScript51_WriteText_0FDF_0,これで おりひめさんも<BR>ひとつ きものを<BR>いかがですか?<BR>
WriteText,textCutsceneScript51_WriteText_1003_0,Oh! きもの!<BR>ジャパニーズ ドレス。<BR>
WriteText,textCutsceneScript51_WriteText_101F_0,ありがたく いただきまーす。<BR>
WriteText,textCutsceneScript51_WriteText_103A_0,サンキューでーす<BR><NAME>さん。<BR>
WriteText,textCutsceneScript51_WriteText_104F_0,レニさんに<BR>あげましょう。<BR>
WriteText,textCutsceneScript51_WriteText_1066_0,なに?<BR>
WriteText,textCutsceneScript51_WriteText_1070_0,レニさん<BR>このたんもの さしあげます。<BR>
WriteText,textCutsceneScript51_WriteText_108A_0,このがら きっと レニさんに<BR>にあいますよ。<BR>
WriteText,textCutsceneScript51_WriteText_10B1_0,ありがとう <NAME>。<BR>
