Type,Identifier,Text
WriteText,textCutsceneScript15_WriteText_05F9_0,がんばりや <NAME>はん。<BR>こうぶの パワーアップは<BR>ウチに まかせとき。<BR>
WriteText,textCutsceneScript15_WriteText_0626_0,ところで かえでさん。<BR>
WriteText,textCutsceneScript15_WriteText_0635_0,こんかいの にんむは<BR>なんていう なまえに<BR>するんだい?<BR>
WriteText,textCutsceneScript15_WriteText_0659_0,さくせんの なまえね‥‥<BR>
WriteText,textCutsceneScript15_WriteText_066C_0,それなら こんなのは<BR>どうですか?<BR>
OptionSelectTimed,textCutsceneScript15_OptionSelectTimed_0681_0,サンダーボルトさくせん
OptionSelectTimed,textCutsceneScript15_OptionSelectTimed_0681_1,さばくのタヌキさくせん
OptionSelectTimed,textCutsceneScript15_OptionSelectTimed_0681_2,ザ・ベアハッグさくせん
WriteText,textCutsceneScript15_WriteText_06CC_0,サンダーボルトさくせん<BR>なんて どうですか?<BR>
WriteText,textCutsceneScript15_WriteText_06F3_0,おお!<BR>そいつは カッコイイな!<BR>それで いいんじゃないか!!<BR>
WriteText,textCutsceneScript15_WriteText_0723_0,ちからづよくて<BR>いいなまえだな。<BR>
WriteText,textCutsceneScript15_WriteText_0744_0,いいとおもう‥‥<BR>
WriteText,textCutsceneScript15_WriteText_0754_0,そうね なかなか いい<BR>さくせんめいじゃ<BR>ないかしら。<BR>
WriteText,textCutsceneScript15_WriteText_0777_0,では いまから このにんむは<BR>サンダーボルトさくせんと<BR>よびます。<BR>
WriteText,textCutsceneScript15_WriteText_07A2_0,さばくのタヌキさくせん<BR>なんて どうですか?<BR>
WriteText,textCutsceneScript15_WriteText_07C9_0,タヌキって なんだか<BR>かわいいですね。<BR>
WriteText,textCutsceneScript15_WriteText_07ED_0,いっけん おまぬけな<BR>なまえですが チャーミングで<BR>いいとおもいまーす。<BR>
WriteText,textCutsceneScript15_WriteText_0822_0,わけ わからんけど<BR>おもろいやん。<BR>
WriteText,textCutsceneScript15_WriteText_083B_0,そうね たしかに<BR>おもしろいんだけど‥‥<BR>
WriteText,textCutsceneScript15_WriteText_0857_0,イマイチなんだな。<BR>かえでさんは。<BR>
WriteText,textCutsceneScript15_WriteText_0870_0,ええ‥‥ おエライさんに<BR>わたす ほうこくしょにも<BR>かかなきゃ いけないし‥‥<BR>
WriteText,textCutsceneScript15_WriteText_089F_0,それでは<BR>サンダーボルトさくせん<BR>というのは どうですか?<BR>
WriteText,textCutsceneScript15_WriteText_08C4_0,あら それ いいじゃない。<BR>
WriteText,textCutsceneScript15_WriteText_08D9_0,では いまから このにんむは<BR>サンダーボルトさくせんと<BR>よびます。<BR>
WriteText,textCutsceneScript15_WriteText_0904_0,ザ・ベアハッグさくせん<BR>なんて どうですか?<BR>
WriteText,textCutsceneScript15_WriteText_092B_0,ベアって クマちゃんだね。<BR>アイリス いいとおもうよ。<BR>
WriteText,textCutsceneScript15_WriteText_0957_0,ことばの ひびきは<BR>かっこいいですわね。<BR>
WriteText,textCutsceneScript15_WriteText_0973_0,まあ さくせんめいに<BR>いみなんて ないから<BR>
WriteText,textCutsceneScript15_WriteText_0995_0,<NAME>くんが<BR>いいとおもうなら それで<BR>いいんじゃ ないかしら。<BR>
WriteText,textCutsceneScript15_WriteText_09BB_0,う～ん‥‥<BR>それは そうなんだけど‥‥<BR>
WriteText,textCutsceneScript15_WriteText_09D6_0,イマイチなんだな。<BR>かえでさんは。<BR>
WriteText,textCutsceneScript15_WriteText_09EF_0,そうね‥‥ おエライさんに<BR>わたす ほうこくしょにも<BR>かかなきゃ いけないし‥‥<BR>
WriteText,textCutsceneScript15_WriteText_0A1F_0,それでは<BR>サンダーボルトさくせん<BR>というのは どうですか?<BR>
WriteText,textCutsceneScript15_WriteText_0A44_0,あら それ いいじゃない。<BR>
WriteText,textCutsceneScript15_WriteText_0A59_0,では いまから このにんむは<BR>サンダーボルトさくせんと<BR>よびます。<BR>
WriteText,textCutsceneScript15_WriteText_0A84_0,‥‥‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript15_WriteText_0A9A_0,なんだよ いいアイデアが<BR>あったんじゃ ないのかよ～。<BR>
WriteText,textCutsceneScript15_WriteText_0AB9_0,しかたねーな。<BR>それじゃあ あたいが<BR>きめてやろう!<BR>
WriteText,textCutsceneScript15_WriteText_0ADB_0,サンダーボルトさくせん<BR>なんて どうだい?!<BR>
WriteText,textCutsceneScript15_WriteText_0AF9_0,あら それ いいじゃない。<BR>
WriteText,textCutsceneScript15_WriteText_0B0E_0,では いまから このにんむは<BR>サンダーボルトさくせんと<BR>よびます。<BR>
WriteText,textCutsceneScript15_WriteText_0B3A_0,<NAME>くん<BR>サンダーボルトさくせん<BR>かいしよ!!<BR>
WriteText,textCutsceneScript15_WriteText_0B58_0,すみません。<BR>『まじんき』ってなんですか?<BR>
WriteText,textCutsceneScript15_WriteText_0B77_0,『まじんき』は むかしから<BR>ていとにあった <BR>まじゅつてきな どうぐなの。<BR>
WriteText,textCutsceneScript15_WriteText_0BA2_0,『まじんき』には 『けん』と<BR>『たま』と『かがみ』の<BR>3つのしゅるいがあるのよ。<BR>
WriteText,textCutsceneScript15_WriteText_0BD6_0,そのちからは きょうだいで<BR>それを つかうものに<BR>よっては<BR>
WriteText,textCutsceneScript15_WriteText_0BF7_0,せいぎにも あくにもなる<BR>とても きけんなどうぐなの。<BR>
WriteText,textCutsceneScript15_WriteText_0C1A_0,それが いちねんまえ<BR>せかいを ほろぼそうとした<BR>おとこに りようされたのよ。<BR>
WriteText,textCutsceneScript15_WriteText_0C45_0,そのときは はなぐみの<BR>かつやくで そのおとこを<BR>たおすことができた。<BR>
WriteText,textCutsceneScript15_WriteText_0C6C_0,でも 『まじんき』は<BR>そのおとこと いっしょに<BR>うみにしずんでしまった‥‥<BR>
WriteText,textCutsceneScript15_WriteText_0C9B_0,それが いまの<BR>ミカサきねんこうえんが<BR>あるところなのよ。<BR>
WriteText,textCutsceneScript15_WriteText_0CBC_0,わかったかしら。<BR>では はなしを<BR>つづけましょう。<BR>
WriteText,textCutsceneScript15_WriteText_0CDC_0,みんな あつまってるわね。<BR>では <NAME>の<BR>ほうこくをもとに<BR>
WriteText,textCutsceneScript15_WriteText_0CFC_0,こんかいの じけんについて<BR>かんがえましょう。<BR>
WriteText,textCutsceneScript15_WriteText_0D17_0,いま おこっているのは<BR>ミカサを ちゅうしんとした<BR>れいりょくの いへんです。<BR>
WriteText,textCutsceneScript15_WriteText_0D42_0,そして そのミカサの<BR>なかには まものが いて‥‥<BR>
WriteText,textCutsceneScript15_WriteText_0D5F_0,さらに ミカサのなかに <BR>いるはずのない<BR>まちのひとが いた‥‥<BR>
WriteText,textCutsceneScript15_WriteText_0D87_0,ふつうでは かんがえられない<BR>ことですね。<BR>
WriteText,textCutsceneScript15_WriteText_0DA4_0,おかしいぜ なんで<BR>あんなところに まものが<BR>いるんだ?<BR>
WriteText,textCutsceneScript15_WriteText_0DC8_0,あら それをいうなら <BR>まちのひとが ミカサのなかに<BR>いたのも おかしいですわよ。<BR>
WriteText,textCutsceneScript15_WriteText_0DF9_0,れいりょくのいへん といい<BR>まものや まちのひと‥‥<BR>おかしなことだらけだわ。<BR>
WriteText,textCutsceneScript15_WriteText_0E28_0,ミカサを ちゅうしんに<BR>おこっている いへんなら<BR>
WriteText,textCutsceneScript15_WriteText_0E44_0,やはり もんだいは<BR>ミカサにあるんじゃ<BR>ないだろうか?<BR>
WriteText,textCutsceneScript15_WriteText_0E67_0,‥‥‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript15_WriteText_0E7D_0,あっ! 『まじんき』!!<BR>
WriteText,textCutsceneScript15_WriteText_0E93_0,そうだわ!<BR>ミカサに のこしてきた<BR>3つの『まじんき』!!<BR>
OptionSelect,textCutsceneScript15_OptionSelect_0EB6_0,『まじんき』についてきく
OptionSelect,textCutsceneScript15_OptionSelect_0EB6_1,はなしを つづける
WriteText,textCutsceneScript15_WriteText_0EEA_0,‥‥そうか こんかいの<BR>じけんは おそらく<BR>『まじんき』のしわざやで。<BR>
WriteText,textCutsceneScript15_WriteText_0F17_0,どういうことでーすか?!<BR>
WriteText,textCutsceneScript15_WriteText_0F2B_0,しずんだミカサに のこして<BR>きた 3つの『まじんき』が<BR>なんかの えいきょうで<BR>
WriteText,textCutsceneScript15_WriteText_0F58_0,いじょうにたかい<BR>れいりょくを<BR>はっせい させたんや!!<BR>
WriteText,textCutsceneScript15_WriteText_0F78_0,まものは その たかい <BR>れいりょくに ひかれて<BR>ミカサにあらわれたんや。<BR>
WriteText,textCutsceneScript15_WriteText_0FA5_0,じゃあ<BR>まちのひとたちは?<BR>
WriteText,textCutsceneScript15_WriteText_0FBA_0,『まじんき』から だされた<BR>たかすぎる れいりょくが<BR>くうかんを ゆがめたんやな。<BR>
WriteText,textCutsceneScript15_WriteText_0FE9_0,まちのひとは ゆがめられた<BR>くうかんを とおって<BR>ミカサへと とばされたんや。<BR>
WriteText,textCutsceneScript15_WriteText_1014_0,せやから つばきはんのように<BR>とつぜん ミカサのなかに<BR>あらわれてしまうんや!<BR>
WriteText,textCutsceneScript15_WriteText_1043_0,‥‥アイリス<BR>むずかしくて<BR>よくわかんないよ‥‥<BR>
WriteText,textCutsceneScript15_WriteText_1063_0,あくまで すいそくだね。<BR>
WriteText,textCutsceneScript15_WriteText_1077_0,そうね。レニのいうように<BR>『まじんき』が げんいんだと<BR>いう しょうこはないわね。<BR>
WriteText,textCutsceneScript15_WriteText_10A6_0,でも かんがえられる<BR>さいだいの げんいんは<BR>『まじんき』じゃないかしら。<BR>
WriteText,textCutsceneScript15_WriteText_10D1_0,あれほどの れいりょくを<BR>だすものは 『まじんき』の<BR>ほかには ないとおもうの。<BR>
WriteText,textCutsceneScript15_WriteText_1103_0,と いうことは ミカサに<BR>はいって 『まじんき』を<BR>さがすんだな。<BR>
WriteText,textCutsceneScript15_WriteText_112E_0,ええ。<BR>そういうことに なるわね。<BR>
WriteText,textCutsceneScript15_WriteText_1147_0,では せいしきに<BR>めいれいします。<BR>
WriteText,textCutsceneScript15_WriteText_115C_0,<NAME> あなたに<BR>『まじんき』かいしゅうの<BR>にんむを めいじます。<BR>
WriteText,textCutsceneScript15_WriteText_1181_0,ただし ちょうさでわかった<BR>ように ミカサのなかには<BR>まものがいて きけんです。<BR>
WriteText,textCutsceneScript15_WriteText_11AD_0,しゅつどうするときには<BR>かならず パートナーを<BR>つれて しゅつどうすること。<BR>
WriteText,textCutsceneScript15_WriteText_11D7_0,パートナーは そのとき<BR>ての あいている<BR>たいいんから えらぶのよ。<BR>
WriteText,textCutsceneScript15_WriteText_11FD_0,いいわね。<BR>
OptionSelectTimed,textCutsceneScript15_OptionSelectTimed_1206_0,りょうかい!
WriteText,textCutsceneScript15_WriteText_1220_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript15_WriteText_1234_0,<NAME>。<BR>しっかりしなさい。<BR>
WriteText,textCutsceneScript15_WriteText_1247_0,は はい!<BR>りょうかい!<BR>
WriteText,textCutsceneScript15_WriteText_125B_0,がんばりや <NAME>はん。<BR>こうぶの パワーアップは<BR>ウチに まかせとき。<BR>
WriteText,textCutsceneScript15_WriteText_1287_0,りょうかい!<BR>
WriteText,textCutsceneScript15_WriteText_1295_0,がんばりや <NAME>はん。<BR>こうぶの パワーアップは<BR>ウチに まかせとき。<BR>
WriteText,textCutsceneScript15_WriteText_12C2_0,ところで かえでさん。<BR>
WriteText,textCutsceneScript15_WriteText_12D1_0,こんかいの にんむは<BR>なんていう なまえに<BR>するんだい?<BR>
WriteText,textCutsceneScript15_WriteText_12F5_0,さくせんの なまえね‥‥<BR>
WriteText,textCutsceneScript15_WriteText_1308_0,それなら こんなのは<BR>どうでしょうか?<BR>
OptionSelectTimed,textCutsceneScript15_OptionSelectTimed_131F_0,サンダーボルトさくせん
OptionSelectTimed,textCutsceneScript15_OptionSelectTimed_131F_1,クマちゃんだいさくせん
OptionSelectTimed,textCutsceneScript15_OptionSelectTimed_131F_2,デス・ドラゴンさくせん
WriteText,textCutsceneScript15_WriteText_136A_0,サンダーボルトさくせん<BR>なんて どうですか?<BR>
WriteText,textCutsceneScript15_WriteText_1391_0,おお!<BR>そいつは カッコイイな!<BR>それで いいんじゃないか!!<BR>
WriteText,textCutsceneScript15_WriteText_13C1_0,ちからづよくて<BR>いいなまえだな。<BR>さすが <NAME>くん。<BR>
WriteText,textCutsceneScript15_WriteText_13EB_0,いいとおもう‥‥<BR>
WriteText,textCutsceneScript15_WriteText_13FB_0,そうね なかなか いい<BR>さくせんめいじゃ<BR>ないかしら。<BR>
WriteText,textCutsceneScript15_WriteText_141E_0,では いまから このにんむは<BR>サンダーボルトさくせんと<BR>よびます。<BR>
WriteText,textCutsceneScript15_WriteText_1449_0,クマちゃんだいさくせん<BR>なんて どうですか?<BR>
WriteText,textCutsceneScript15_WriteText_1467_0,なんだか かわいい<BR>さくせんめいですね。<BR>
WriteText,textCutsceneScript15_WriteText_1488_0,たまには そんなのも<BR>いいかもしれませんね。<BR>
WriteText,textCutsceneScript15_WriteText_14AF_0,わーい クマちゃんだー!<BR>アイリス これがいい!!<BR>
WriteText,textCutsceneScript15_WriteText_14D0_0,『だいさくせん』って<BR>なんだか けいきのいい<BR>なまえですわね。<BR>
WriteText,textCutsceneScript15_WriteText_14FE_0,いいんじゃ ありませんか?<BR>
WriteText,textCutsceneScript15_WriteText_1513_0,う～ん‥‥<BR>そうなんだけど‥‥<BR>
WriteText,textCutsceneScript15_WriteText_152A_0,イマイチなんだな。<BR>かえでさんは。<BR>
WriteText,textCutsceneScript15_WriteText_1543_0,そうね‥‥ おエライさんに<BR>わたす ほうこくしょにも<BR>かかなきゃ いけないし‥‥<BR>
WriteText,textCutsceneScript15_WriteText_1573_0,それでは<BR>サンダーボルトさくせん<BR>というのは どうですか?<BR>
WriteText,textCutsceneScript15_WriteText_1598_0,あら それ いいじゃない。<BR>
WriteText,textCutsceneScript15_WriteText_15AD_0,では いまから このにんむは<BR>サンダーボルトさくせんと<BR>よびます。<BR>
WriteText,textCutsceneScript15_WriteText_15D8_0,デス・ドラゴンさくせん<BR>なんて どうですか?<BR>
WriteText,textCutsceneScript15_WriteText_15F6_0,Oh!<BR>ぶきみな なまえでーすね。<BR>
WriteText,textCutsceneScript15_WriteText_1614_0,せいぎのみかた とは<BR>おもえませんが<BR>いさましいでーす!<BR>
WriteText,textCutsceneScript15_WriteText_1641_0,おお! ドラゴンといえば<BR>りゅうのことやな!<BR>ちゅうごくでは えんぎエエ!<BR>
WriteText,textCutsceneScript15_WriteText_166E_0,まあ さくせんめいに<BR>いみなんて ないから<BR>
WriteText,textCutsceneScript15_WriteText_1690_0,<NAME>が<BR>いいとおもうなら それで<BR>いいんじゃ ないかしら。<BR>
WriteText,textCutsceneScript15_WriteText_16B4_0,う～ん‥‥<BR>それは そうなんだけど‥‥<BR>
WriteText,textCutsceneScript15_WriteText_16CF_0,イマイチなんだな。<BR>かえでさんは。<BR>
WriteText,textCutsceneScript15_WriteText_16E8_0,そうね‥‥ おエライさんに<BR>わたす ほうこくしょにも<BR>かかなきゃ いけないし‥‥<BR>
WriteText,textCutsceneScript15_WriteText_1718_0,それでは<BR>サンダーボルトさくせん<BR>というのは どうですか?<BR>
WriteText,textCutsceneScript15_WriteText_173D_0,あら それ いいじゃない。<BR>
WriteText,textCutsceneScript15_WriteText_1752_0,では いまから このにんむは<BR>サンダーボルトさくせんと<BR>よびます。<BR>
WriteText,textCutsceneScript15_WriteText_177D_0,‥‥‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript15_WriteText_1793_0,なんだよ いいアイデアが<BR>あったんじゃ ないのかよ～。<BR>
WriteText,textCutsceneScript15_WriteText_17B2_0,しかたねーな。<BR>それじゃあ あたいが<BR>きめてやろう!<BR>
WriteText,textCutsceneScript15_WriteText_17D4_0,サンダーボルトさくせん<BR>なんて どうだい?!<BR>
WriteText,textCutsceneScript15_WriteText_17F2_0,あら それ いいじゃない。<BR>
WriteText,textCutsceneScript15_WriteText_1807_0,では いまから このにんむは<BR>サンダーボルトさくせんと<BR>よびます。<BR>
WriteText,textCutsceneScript15_WriteText_1833_0,<NAME>。<BR>サンダーボルトさくせん<BR>かいしよ!!<BR>
WriteText,textCutsceneScript15_WriteText_1850_0,すみません。<BR>『まじんき』ってなんですか?<BR>
WriteText,textCutsceneScript15_WriteText_186F_0,『まじんき』は むかしから<BR>ていとにあった <BR>まじゅつてきな どうぐなの。<BR>
WriteText,textCutsceneScript15_WriteText_189A_0,『まじんき』には 『けん』と<BR>『たま』と『かがみ』の<BR>3つのしゅるいがあるのよ。<BR>
WriteText,textCutsceneScript15_WriteText_18CE_0,そのちからは きょうだいで<BR>それを つかうものに<BR>よっては<BR>
WriteText,textCutsceneScript15_WriteText_18EF_0,せいぎにも あくにもなる<BR>とても きけんなどうぐなの。<BR>
WriteText,textCutsceneScript15_WriteText_1912_0,それが いちねんまえ<BR>せかいを ほろぼそうとした<BR>おとこに りようされたのよ。<BR>
WriteText,textCutsceneScript15_WriteText_193D_0,そのときは はなぐみの<BR>かつやくで そのおとこを<BR>たおすことができた。<BR>
WriteText,textCutsceneScript15_WriteText_1964_0,でも 『まじんき』は<BR>そのおとこと いっしょに<BR>うみにしずんでしまった‥‥<BR>
WriteText,textCutsceneScript15_WriteText_1993_0,それが いまの<BR>ミカサきねんこうえんが<BR>あるところなのよ。<BR>
WriteText,textCutsceneScript15_WriteText_19B4_0,わかったかしら。<BR>では はなしを<BR>つづけましょう。<BR>
