Type,Identifier,Text
WriteText,textCutsceneScript56_WriteText_0A02_0,では さっき はいってきた<BR>まちのひとについての<BR>じょうほうを おしえるわ。<BR>
WriteText,textCutsceneScript56_WriteText_0A2C_0,まちのひとのなかには<BR>かくれていて でてこない<BR>ひとも いるらしいのよ。<BR>
WriteText,textCutsceneScript56_WriteText_0A54_0,かなり ようじんぶかいひと<BR>みたいなんだけど‥‥<BR>
WriteText,textCutsceneScript56_WriteText_0A70_0,たとえば すみれが<BR>むかえにいくと あんしんして<BR>あらわれるとか‥‥<BR>
WriteText,textCutsceneScript56_WriteText_0A96_0,つれていくパートナーによって<BR>でてきたり でてこなかったり<BR>することもあるらしいわ。<BR>
WriteText,textCutsceneScript56_WriteText_0AC4_0,なんとか ぜんいん<BR>たすけられるように<BR>がんばって <NAME>。<BR>
WriteText,textCutsceneScript56_WriteText_0AE8_0,ところで <NAME>くんは<BR>『さくせんコマンド』を<BR>りかい しているかい?<BR>
OptionSelect,textCutsceneScript56_OptionSelect_0B0F_0,はい
OptionSelect,textCutsceneScript56_OptionSelect_0B0F_1,いいえ
WriteText,textCutsceneScript56_WriteText_0B30_0,はい。<BR>わかっています。<BR>
WriteText,textCutsceneScript56_WriteText_0B4A_0,そうか。<BR>それなら だいじょうぶだね。<BR>
WriteText,textCutsceneScript56_WriteText_0B67_0,いいえ。<BR>よくわからないのですが。<BR>
WriteText,textCutsceneScript56_WriteText_0B86_0,そうか。<BR>では せつめいしてあげるよ。<BR>
WriteText,textCutsceneScript56_WriteText_0B9D_0,『かぜ』は すばやさを<BR>『ひ』は こうげきを<BR>『やま』は ぼうぎょを<BR>
WriteText,textCutsceneScript56_WriteText_0BC9_0,それぞれ パワーアップした<BR>せんとうが できるんだ。<BR>
WriteText,textCutsceneScript56_WriteText_0BE7_0,『はやし』は すべてにおいて<BR>へいきんてきに なっている。<BR>
WriteText,textCutsceneScript56_WriteText_0C0A_0,さくせんは せんとうちゅうも<BR>かえることが できるから<BR>よくかんがえてつかうといい。<BR>
WriteText,textCutsceneScript56_WriteText_0C3F_0,ほな <NAME>はん<BR>じゅんびはエエか?<BR>
OptionSelect,textCutsceneScript56_OptionSelect_0C53_0,さくせんコマンドについて
OptionSelect,textCutsceneScript56_OptionSelect_0C53_1,バッチリです
WriteText,textCutsceneScript56_WriteText_0C8A_0,すみません。<BR>さくせんコマンドについて<BR>もういちど おねがいします。<BR>
WriteText,textCutsceneScript56_WriteText_0CB4_0,よし。<BR>では もういちど<BR>せつめいするよ。<BR>
WriteText,textCutsceneScript56_WriteText_0CD3_0,すみません。<BR>さくせんコマンドについて<BR>おしえて いただけますか?<BR>
WriteText,textCutsceneScript56_WriteText_0CFC_0,よし。<BR>では せつめいするよ。<BR>
WriteText,textCutsceneScript56_WriteText_0D15_0,『かぜ』は すばやさを<BR>『ひ』は こうげきを<BR>『やま』は ぼうぎょを<BR>
WriteText,textCutsceneScript56_WriteText_0D41_0,それぞれ パワーアップした<BR>せんとうが できるんだ。<BR>
WriteText,textCutsceneScript56_WriteText_0D5F_0,『はやし』は すべてにおいて<BR>へいきんてきに なっている。<BR>
WriteText,textCutsceneScript56_WriteText_0D82_0,さくせんは せんとうちゅうも<BR>かえることが できるから<BR>よくかんがえてつかうといい。<BR>
WriteText,textCutsceneScript56_WriteText_0DB6_0,はい バッチリです。<BR>
WriteText,textCutsceneScript56_WriteText_0DC8_0,では <NAME><BR>がんばって いきましょう。<BR>
WriteText,textCutsceneScript56_WriteText_0DE2_0,<NAME>くん。<BR>がんばっていこう!<BR>
WriteText,textCutsceneScript56_WriteText_0DF8_0,ほな <NAME>はん。<BR>がんばろな!<BR>
