Type,Identifier,Text
WriteText,textCutsceneScript2C_WriteText_02D9_0,<NAME>くんも<BR>そうなのね。<BR>
WriteText,textCutsceneScript2C_WriteText_02EC_0,でも どくしょって<BR>むちゅうになると つい<BR>よふかし しちゃうのよね。<BR>
WriteText,textCutsceneScript2C_WriteText_0313_0,<NAME>くんも<BR>ちゅういしてね。<BR>
WriteText,textCutsceneScript2C_WriteText_0328_0,それじゃあ <NAME>くん<BR>わざわざ ありがとう。<BR>
WriteText,textCutsceneScript2C_WriteText_0345_0,そうですね‥‥‥‥‥‥‥‥‥<BR>ボーッとすること<BR>ですかね～。<BR>
WriteText,textCutsceneScript2C_WriteText_036B_0,ボーッとすること?<BR>まあ それも リラックスする<BR>ひとつの ほうほうね。<BR>
WriteText,textCutsceneScript2C_WriteText_0393_0,それじゃあ <NAME>くん<BR>わざわざ ありがとう。<BR>
WriteText,textCutsceneScript2C_WriteText_03AD_0,ミカサのなかで ひろった<BR>コーヒーカップ‥‥<BR>
WriteText,textCutsceneScript2C_WriteText_03CD_0,これって マリアさんのじゃ<BR>ないかしら?<BR>
WriteText,textCutsceneScript2C_WriteText_03E7_0,マリアさん。<BR>しつれいします。<BR>
WriteText,textCutsceneScript2C_WriteText_03FE_0,<NAME>。<BR>なにか ようなの?<BR>
WriteText,textCutsceneScript2C_WriteText_0411_0,これ ひろったんですが<BR>マリアさんのですか?<BR>
WriteText,textCutsceneScript2C_WriteText_042F_0,くろい コーヒーカップ‥‥<BR>
WriteText,textCutsceneScript2C_WriteText_0440_0,そうよ<BR>たしかに わたしのだわ。<BR>
WriteText,textCutsceneScript2C_WriteText_0461_0,みつけてくれたのね。<BR>ありがとう<BR><NAME>。<BR>
WriteText,textCutsceneScript2C_WriteText_047C_0,ちょうどよかった。<BR>いまコーヒーを いれたとこ<BR>なのよ。のんでいかない?<BR>
WriteText,textCutsceneScript2C_WriteText_04B4_0,フー‥‥ やっぱり<BR>コーヒーは いいわね。<BR>ホッとするわ‥‥<BR>
WriteText,textCutsceneScript2C_WriteText_04DA_0,リラックスして<BR>こころを やすませることは<BR>たいせつなことなのよ。<BR>
WriteText,textCutsceneScript2C_WriteText_04FF_0,そのためには<BR>どくしょ なんかも<BR>いいわね。<BR>
WriteText,textCutsceneScript2C_WriteText_0519_0,<NAME>は<BR>どういうふうに リラックス<BR>しているのかしら。<BR>
OptionSelectTimed,textCutsceneScript2C_OptionSelectTimed_0537_0,おフロです
OptionSelectTimed,textCutsceneScript2C_OptionSelectTimed_0537_1,おんがくです
OptionSelectTimed,textCutsceneScript2C_OptionSelectTimed_0537_2,どくしょです
WriteText,textCutsceneScript2C_WriteText_0572_0,おフロに ゆっくりと<BR>はいることです。<BR>
WriteText,textCutsceneScript2C_WriteText_0596_0,いいわね。<BR>おフロは からだも こころも<BR>やすまるものね。<BR>
WriteText,textCutsceneScript2C_WriteText_05B7_0,はんしんよくで<BR>どくしょをするのも<BR>なかなかいいわよ。<BR>
WriteText,textCutsceneScript2C_WriteText_05D6_0,それじゃあ <NAME><BR>わざわざ ありがとう。<BR>
WriteText,textCutsceneScript2C_WriteText_05F1_0,おんがくを きくことです。<BR>
WriteText,textCutsceneScript2C_WriteText_060F_0,そうね。<BR>おんがくはいいわ。<BR>こころが やすまるものね。<BR>
WriteText,textCutsceneScript2C_WriteText_062F_0,それじゃあ <NAME><BR>わざわざ ありがとう。<BR>
WriteText,textCutsceneScript2C_WriteText_064A_0,どくしょ です。<BR>
WriteText,textCutsceneScript2C_WriteText_0663_0,<NAME>も<BR>そうなのね。<BR>
WriteText,textCutsceneScript2C_WriteText_0674_0,でも どくしょって<BR>むちゅうになると つい<BR>よふかし しちゃうのよね。<BR>
WriteText,textCutsceneScript2C_WriteText_069B_0,<NAME>も<BR>ちゅういしてね。<BR>
WriteText,textCutsceneScript2C_WriteText_06AE_0,それじゃあ <NAME><BR>わざわざ ありがとう。<BR>
WriteText,textCutsceneScript2C_WriteText_06C9_0,そうですね‥‥‥‥‥‥‥‥‥<BR>ボーッとすることですね～。<BR>
WriteText,textCutsceneScript2C_WriteText_06ED_0,ボーッとすること?<BR>まあ それも リラックスする<BR>ひとつの ほうほうね。<BR>
WriteText,textCutsceneScript2C_WriteText_0715_0,それじゃあ <NAME><BR>わざわざ ありがとう。<BR>
