Type,Identifier,Text
WriteText,textCutsceneScript54_WriteText_06B2_0,アイリスはね れいりょくを<BR>つかった こうげきが<BR>とくいなんだ!<BR>
WriteText,textCutsceneScript54_WriteText_06D6_0,でんげきで ビカーッて<BR>てきをこうげきしたり<BR>できるんだよ。<BR>
WriteText,textCutsceneScript54_WriteText_06F8_0,それと ピンチになったら<BR>アイリスのちょうのうりょくで<BR>かいふくして あげるからね!<BR>
WriteText,textCutsceneScript54_WriteText_072A_0,ボクのぶきは ランス‥‥<BR>つまり ヤリだ。<BR>
WriteText,textCutsceneScript54_WriteText_0743_0,つうじょうは<BR>いったいのてきに たいしての<BR>こうげきだけど‥‥<BR>
WriteText,textCutsceneScript54_WriteText_0766_0,れいりょくを つかえば<BR>ふくすうのてきを<BR>こうげきすることができる。<BR>
WriteText,textCutsceneScript54_WriteText_0790_0,それでは <NAME>さん<BR>じゅんびは いいですか?<BR>
WriteText,textCutsceneScript54_WriteText_07AD_0,さくら‥‥<BR>ワザのせつめいが まだだ。<BR>
WriteText,textCutsceneScript54_WriteText_07C8_0,あっ! そうだわ!!<BR>わすれるとこ でした。<BR>
WriteText,textCutsceneScript54_WriteText_07E6_0,<NAME>さん。 ワザを<BR>おぼえたら かならず ぶきに<BR>セットしてください。<BR>
WriteText,textCutsceneScript54_WriteText_080C_0,ワザは ぶきにセットして<BR>はじめて つかえるように<BR>なるんです。<BR>
WriteText,textCutsceneScript54_WriteText_0830_0,ワザのセットは<BR>バックパックで<BR>おこなうことができます。<BR>
WriteText,textCutsceneScript54_WriteText_0850_0,それから せんとうちゅうに<BR>ワザの せつめいを<BR>みたく なったときは<BR>
WriteText,textCutsceneScript54_WriteText_087A_0,セレクトボタンを<BR>おせば せつめいが<BR>みられますからね。<BR>
WriteText,textCutsceneScript54_WriteText_089E_0,<NAME>!<BR>リペアキットは ちゃんと<BR>バックパックにいれた?<BR>
WriteText,textCutsceneScript54_WriteText_08BD_0,リペアキットは そうこから<BR>すきなだけ バックパックに<BR>いれて もっていけるんだよ。<BR>
WriteText,textCutsceneScript54_WriteText_08EB_0,つかったら なくなるから<BR>ちゃんと じぶんで<BR>ほじゅうしないとダメだよ。<BR>
WriteText,textCutsceneScript54_WriteText_0917_0,それじゃ<NAME><BR>じゅんびはいい?<BR>
OptionSelect,textCutsceneScript54_OptionSelect_0929_0,ワザのせつめいを もういちど
OptionSelect,textCutsceneScript54_OptionSelect_0929_1,リペアキットについて きく
OptionSelect,textCutsceneScript54_OptionSelect_0929_2,バッチリです
WriteText,textCutsceneScript54_WriteText_0971_0,すみません。<BR>ワザのせつめいを もういちど<BR>おねがいします。<BR>
WriteText,textCutsceneScript54_WriteText_0997_0,はい。<BR>ワザのセットについて<BR>ですね。<BR>
WriteText,textCutsceneScript54_WriteText_09B2_0,<NAME>さんが ワザを<BR>おぼえたら かならず ぶきに<BR>セットしてください。<BR>
WriteText,textCutsceneScript54_WriteText_09D8_0,ワザは ぶきにセットして<BR>はじめて つかえるように<BR>なるんです。<BR>
WriteText,textCutsceneScript54_WriteText_09FC_0,ワザのセットは<BR>バックパックで おこなって<BR>くださいね。<BR>
WriteText,textCutsceneScript54_WriteText_0A1C_0,それから せんとうちゅうに<BR>ワザの せつめいを<BR>みたく なったときは<BR>
WriteText,textCutsceneScript54_WriteText_0A46_0,セレクトボタンを<BR>おせば せつめいが<BR>みられますからね。<BR>
WriteText,textCutsceneScript54_WriteText_0A6C_0,すみません。<BR>リペアキットのせつめいを<BR>もういちど おねがいします。<BR>
WriteText,textCutsceneScript54_WriteText_0A96_0,リペアキットはね そうこから<BR>すきなだけ バックパックに<BR>いれて もっていけるんだよ。<BR>
WriteText,textCutsceneScript54_WriteText_0AC5_0,つかったら なくなるから<BR>ちゃんと じぶんで<BR>ほじゅうしないとダメだよ。<BR>
WriteText,textCutsceneScript54_WriteText_0AF3_0,はい バッチリです。<BR>
WriteText,textCutsceneScript54_WriteText_0B05_0,では <NAME>さん。<BR>がんばって いきましょう!!<BR>
WriteText,textCutsceneScript54_WriteText_0B23_0,しっかり‥‥<BR>
WriteText,textCutsceneScript54_WriteText_0B31_0,<NAME>!<BR>がんばってね。<BR>
