Type,Identifier,Text
WriteText,textCutsceneScript3E_WriteText_0240_0,はい。<BR>
WriteText,textCutsceneScript3E_WriteText_0252_0,よう <NAME>!<BR>こんやは そとのかぜが<BR>きもちいいぜ。<BR>
WriteText,textCutsceneScript3E_WriteText_026F_0,みんな なかにわで<BR>すずんでるから いこうぜ<BR><NAME>。<BR>
WriteText,textCutsceneScript3E_WriteText_028F_0,はい!<BR>
WriteText,textCutsceneScript3E_WriteText_02A1_0,<NAME>さん。<BR>きょうは きもちのいい<BR>よるでーす。<BR>
WriteText,textCutsceneScript3E_WriteText_02BC_0,みんな なかにわで すずんで<BR>いまーす。 <NAME>さんも<BR>いきましょー。<BR>
WriteText,textCutsceneScript3E_WriteText_02E4_0,はい!<BR>
WriteText,textCutsceneScript3E_WriteText_02F6_0,<NAME>。<BR>こんやは すずしくて<BR>そとが きもちいい。<BR>
WriteText,textCutsceneScript3E_WriteText_0312_0,みんな なかにわで <BR>すずんでいる。 <BR><NAME>も いこう<BR>
WriteText,textCutsceneScript3E_WriteText_0333_0,はい。<BR>
WriteText,textCutsceneScript3E_WriteText_0347_0,きれいな ほしぞら ですね。<BR>
WriteText,textCutsceneScript3E_WriteText_035D_0,そうね‥‥<BR>
WriteText,textCutsceneScript3E_WriteText_036A_0,あっ! ながれぼし!!<BR>
WriteText,textCutsceneScript3E_WriteText_037D_0,ねがいごと するでーす!!<BR>
WriteText,textCutsceneScript3E_WriteText_0394_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3E_WriteText_03A8_0,<NAME>。<BR>なにを おねがいしたんだ?<BR>
OptionSelectTimed,textCutsceneScript3E_OptionSelectTimed_03BC_0,ていとのへいわ
OptionSelectTimed,textCutsceneScript3E_OptionSelectTimed_03BC_1,あかるいみらい
OptionSelectTimed,textCutsceneScript3E_OptionSelectTimed_03BC_2,けんこう
WriteText,textCutsceneScript3E_WriteText_03F8_0,ていとが へいわで<BR>ありますように‥‥ って<BR>おねがいしました。<BR>
WriteText,textCutsceneScript3E_WriteText_0429_0,<NAME>さん<BR>あたしと いっしょです。<BR>
WriteText,textCutsceneScript3E_WriteText_043D_0,やっぱり へいわが<BR>いちばんですよね。<BR>
WriteText,textCutsceneScript3E_WriteText_0454_0,みんなの えがおが<BR>みれますもんね。<BR>
WriteText,textCutsceneScript3E_WriteText_0477_0,わたしも おなじよ。<BR><NAME>くん。<BR>
WriteText,textCutsceneScript3E_WriteText_048A_0,たたかいのない せかい<BR>それはきっと<BR>ゆめなんかじゃ ないわ。<BR>
WriteText,textCutsceneScript3E_WriteText_04AD_0,それに へいわだと<BR>ぶたいに しゅうちゅう<BR>できるしね。<BR>
WriteText,textCutsceneScript3E_WriteText_04D1_0,そーですよね。マリアさん。<BR>
WriteText,textCutsceneScript3E_WriteText_04E6_0,そのためにも わたしたち<BR>ていこくかげきだんが<BR>がんばらないと‥‥<BR>
WriteText,textCutsceneScript3E_WriteText_0511_0,みらいが あかるいもので<BR>ありますように‥‥って<BR>おねがいしました。<BR>
WriteText,textCutsceneScript3E_WriteText_0544_0,Oh! わたしと<BR>おなじでーす。<BR>
WriteText,textCutsceneScript3E_WriteText_0558_0,みらいは あかるくなくちゃ<BR>いけませーん。<BR>
WriteText,textCutsceneScript3E_WriteText_0571_0,あかるくたのしく<BR>わらうかどには<BR>ふくをきる でーす!<BR>
WriteText,textCutsceneScript3E_WriteText_0594_0,ははははははは。<BR>それをいうなら<BR>わらうかどには ふくきたる。<BR>
WriteText,textCutsceneScript3E_WriteText_05C4_0,でも まさに<BR>そのとおりだな。<BR>あかるいみらい‥‥<BR>
WriteText,textCutsceneScript3E_WriteText_05E1_0,みらいが あかるければ<BR>きょうを あんしんして<BR>いきていける。<BR>
WriteText,textCutsceneScript3E_WriteText_0604_0,そして わらってくらせる<BR>たのしい ひびが<BR>つづくんだ。<BR>
WriteText,textCutsceneScript3E_WriteText_0628_0,そのためにも わたしたち<BR>ていこくかげきだんが<BR>がんばって いくのでーす。<BR>
WriteText,textCutsceneScript3E_WriteText_0655_0,まさに そのとおりだ。<BR>
WriteText,textCutsceneScript3E_WriteText_066A_0,けんこうで あります<BR>ようにって おねがい<BR>しました。<BR>
WriteText,textCutsceneScript3E_WriteText_0696_0,ウチといっしょや。<BR>
WriteText,textCutsceneScript3E_WriteText_06A3_0,けんこうやないと<BR>なにやっても<BR>うまくいけへんもんな～。<BR>
WriteText,textCutsceneScript3E_WriteText_06D0_0,そのとおり!<BR>
WriteText,textCutsceneScript3E_WriteText_06DA_0,けんこうな からだに<BR>けんぜんな せいしんが<BR>やどる!<BR>
WriteText,textCutsceneScript3E_WriteText_06F9_0,けんこうには うんどうが<BR>いちばんだ!<BR>
WriteText,textCutsceneScript3E_WriteText_0714_0,あ～ら けんこうは<BR>いいのですが カンナさん<BR>みたいになっては‥‥ねえ‥‥<BR>
WriteText,textCutsceneScript3E_WriteText_0741_0,あたいみてーにって<BR>なんだよ!<BR>このサボテン おんな!!<BR>
WriteText,textCutsceneScript3E_WriteText_0765_0,なんですって～。<BR>この きんにくゴリラ!<BR>
WriteText,textCutsceneScript3E_WriteText_0781_0,まあまあ おふたりさん<BR>せっかくの エエよるに<BR>ケンカは ヤボやで。<BR>
WriteText,textCutsceneScript3E_WriteText_07AB_0,みんなが けんこうで<BR>たのしい せいかつを<BR>おくるためにも<BR>
WriteText,textCutsceneScript3E_WriteText_07CC_0,ウチら ていこくかげきだん<BR>が がんばって やっていかな<BR>アカン ちゅーこっちゃな。<BR>
WriteText,textCutsceneScript3E_WriteText_0800_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3E_WriteText_0814_0,なんだよ ひみつなのかよ。<BR>
WriteText,textCutsceneScript3E_WriteText_0829_0,それは そうですわよ。<BR>
WriteText,textCutsceneScript3E_WriteText_0838_0,おねがいごとって ひとに<BR>しゃべると かなわないって<BR>いうじゃありませんの。<BR>
WriteText,textCutsceneScript3E_WriteText_0866_0,そうだけどよー‥‥<BR>あそびじゃ ねーかよ～。<BR>
WriteText,textCutsceneScript3E_WriteText_0884_0,ははは。<BR>まあまあ ふたりとも‥‥<BR>
WriteText,textCutsceneScript3E_WriteText_0899_0,ねがいごとは それぞれの<BR>むねに しまっとけば<BR>いいじゃないか。<BR>
WriteText,textCutsceneScript3E_WriteText_08C1_0,そうよ ねがいごとは<BR>ひと それぞれに‥‥<BR>
WriteText,textCutsceneScript3E_WriteText_08DA_0,だけど わたしたち<BR>ていこくかげきだんの<BR>ねがいは ていとのへいわ。<BR>
WriteText,textCutsceneScript3E_WriteText_0907_0,こんかいは <NAME>さんの<BR>かつやくで 『まじんき』が<BR>かいしゅう できて<BR>
WriteText,textCutsceneScript3E_WriteText_092F_0,ていとが へいわになって<BR>よかったですね。<BR>
WriteText,textCutsceneScript3E_WriteText_094F_0,それにしても こんやは<BR>かぜが きもちいいな～。<BR>
WriteText,textCutsceneScript3E_WriteText_0972_0,きゃっ!<BR>しろいオバケぇ～!!<BR>
WriteText,textCutsceneScript3E_WriteText_0989_0,オバケは かなしいな～<BR>アイリスさ～ん。<BR>
WriteText,textCutsceneScript3E_WriteText_09A5_0,かやま!<BR>どうしたんだ?<BR>
WriteText,textCutsceneScript3E_WriteText_09B9_0,いや なんだか たのしそう<BR>だったのでね。<BR>
WriteText,textCutsceneScript3E_WriteText_09D2_0,いつもはロンリーな ボクも<BR>たまには こんなばしょに<BR>かおを だしたくなったのさ。<BR>
WriteText,textCutsceneScript3E_WriteText_09FF_0,それじゃ そういうことで‥‥<BR>アディオス。<BR>
WriteText,textCutsceneScript3E_WriteText_0A1F_0,なんだったんだ‥‥<BR>いったい?<BR>
WriteText,textCutsceneScript3E_WriteText_0A36_0,アイリス。<BR>だいじょうぶ?<BR>
WriteText,textCutsceneScript3E_WriteText_0A4B_0,うん。<BR>ビックリしただけだから<BR>だいじょうぶだよ レニ。<BR>
WriteText,textCutsceneScript3E_WriteText_0A6F_0,アイリスは オバケを<BR>しんじてるの?<BR>
WriteText,textCutsceneScript3E_WriteText_0A89_0,う～ん‥‥<BR>わかんない。<BR>
WriteText,textCutsceneScript3E_WriteText_0A9D_0,<NAME>は どう?<BR>オバケって いるとおもう?<BR>
OptionSelectTimed,textCutsceneScript3E_OptionSelectTimed_0AB5_0,みたことある
OptionSelectTimed,textCutsceneScript3E_OptionSelectTimed_0AB5_1,しんじている
OptionSelectTimed,textCutsceneScript3E_OptionSelectTimed_0AB5_2,しんじていない
WriteText,textCutsceneScript3E_WriteText_0AF2_0,しんじてるよ。<BR>っていうか しょっちゅう<BR>みてるよ。<BR>
WriteText,textCutsceneScript3E_WriteText_0B14_0,エエ～～～ッ!!!<BR>オバケ みてるの～～～っ!!<BR>
WriteText,textCutsceneScript3E_WriteText_0B30_0,そ それで こわくないの?<BR>
WriteText,textCutsceneScript3E_WriteText_0B44_0,こわいもなにも そこに<BR>いるんだもん。<BR>しょーがないじゃん。<BR>
WriteText,textCutsceneScript3E_WriteText_0B6A_0,しょうがないって‥‥<BR>まあ たしかにそうだけど‥‥<BR>
WriteText,textCutsceneScript3E_WriteText_0B8B_0,よくある はなしで<BR>オバケに くびをしめられた<BR>とか あるでしょ。<BR>
WriteText,textCutsceneScript3E_WriteText_0BB0_0,そういうのも へいきなの?<BR>
WriteText,textCutsceneScript3E_WriteText_0BC5_0,そうそう あるよね～。<BR>コワイよね～。<BR>どうなの? <NAME>。<BR>
WriteText,textCutsceneScript3E_WriteText_0BE8_0,そういう けいけんは<BR>ないんですよ。<BR>ただ みえるだけなんで。<BR>
WriteText,textCutsceneScript3E_WriteText_0C0F_0,そうなんだ～。<BR>でも みえるだけっていっても<BR>ふつうはコワイよね。<BR>
WriteText,textCutsceneScript3E_WriteText_0C41_0,スゴイな～ <NAME>は‥‥<BR>
WriteText,textCutsceneScript3E_WriteText_0C5C_0,そうね キモが<BR>すわってるって いうのかしら<BR>かんしんするわ。<BR>
WriteText,textCutsceneScript3E_WriteText_0C83_0,ミカサのことは キモが<BR>すわってる <NAME>に<BR>まかせておけばあんしんだね。<BR>
WriteText,textCutsceneScript3E_WriteText_0CB0_0,しんじているよ。<BR>まあ みたことは<BR>ないけどね。<BR>
WriteText,textCutsceneScript3E_WriteText_0CD9_0,あたしも<BR>しんじてるんですよ。<BR>
WriteText,textCutsceneScript3E_WriteText_0CF0_0,たしかに オバケって<BR>コワイけど‥‥<BR>
WriteText,textCutsceneScript3E_WriteText_0D06_0,オバケって なにかの<BR>せいれいじゃないかって<BR>おもうことが あるんです。<BR>
WriteText,textCutsceneScript3E_WriteText_0D2E_0,たとえば からかさオバケ<BR>なんかは カサのせいれいで<BR>
WriteText,textCutsceneScript3E_WriteText_0D4C_0,「かさを だいじにしろよ」<BR>って おしえるために<BR>いるんじゃないかな～とか‥‥<BR>
WriteText,textCutsceneScript3E_WriteText_0D84_0,そうだな オレも<BR>オバケは しんじてるんだ。<BR>
WriteText,textCutsceneScript3E_WriteText_0D9E_0,まあ こんなこと はなしても<BR>しんじてもらえるかどうか<BR>わからないんだけど‥‥<BR>
WriteText,textCutsceneScript3E_WriteText_0DC9_0,こどものころ かぞくが<BR>だれもしらない こどもと<BR>いえのなかで よくあそんだし<BR>
WriteText,textCutsceneScript3E_WriteText_0DF4_0,かわでは あたまにサラを<BR>のせた キュウリずきな<BR>こどもと あそんでたんだ。<BR>
WriteText,textCutsceneScript3E_WriteText_0E1E_0,それって いまかんがえると<BR>ざしきわらし と カッパ<BR>だよな～。<BR>
WriteText,textCutsceneScript3E_WriteText_0E46_0,えっ! おおがみさん<BR>ほんとですか!?<BR>
WriteText,textCutsceneScript3E_WriteText_0E61_0,うん まあね。<BR>
WriteText,textCutsceneScript3E_WriteText_0E6F_0,スゴイですね～<BR>おおがみさん!!<BR>
WriteText,textCutsceneScript3E_WriteText_0E86_0,いやいや スゴイのは<BR>まものあいてに ひるまず<BR>たたかって<BR>
WriteText,textCutsceneScript3E_WriteText_0EA7_0,みごとに 『まじんき』を<BR>あつめた <NAME>くん<BR>だよ。<BR>
WriteText,textCutsceneScript3E_WriteText_0ECC_0,オバケなんか<BR>しんじていないよ。<BR>
WriteText,textCutsceneScript3E_WriteText_0EED_0,とーぜんですわ。<BR>わたくしも もちろん<BR>しんじていませんわ。<BR>
WriteText,textCutsceneScript3E_WriteText_0F0F_0,この げんだい しゃかいに<BR>そのような もののけが<BR>いるはず ありませんもの。<BR>
WriteText,textCutsceneScript3E_WriteText_0F3E_0,おばけ。<BR>もしくは ゆうれい。<BR>ししゃの れいこん。<BR>
WriteText,textCutsceneScript3E_WriteText_0F5C_0,ししゃが じょうぶつできずに<BR>このよに あらわれるすがた。<BR>ようかい などともよばれる。<BR>
WriteText,textCutsceneScript3E_WriteText_0F95_0,かがくてきな せつめいも<BR>できないし<BR>ボクも しんじられないな。<BR>
WriteText,textCutsceneScript3E_WriteText_0FBD_0,じつのことをいうと<BR><NAME>さんが<BR>こんかいの にんむを<BR>
WriteText,textCutsceneScript3E_WriteText_0FDA_0,たっせいできる ということも<BR>しんじて なかったのですが<BR>‥‥<BR>
WriteText,textCutsceneScript3E_WriteText_1001_0,やりとげたいじょう<BR><NAME>さんを みなおさ<BR>なくては なりませんね。<BR>
WriteText,textCutsceneScript3E_WriteText_1029_0,<NAME><BR>よくやった。スゴイよ。<BR>
WriteText,textCutsceneScript3E_WriteText_1040_0,しんじる‥‥ しんじない‥‥<BR>‥‥う～ん どっちでもいいや<BR>って かんじですね。<BR>
WriteText,textCutsceneScript3E_WriteText_1070_0,ま そうだよな。<BR>あたいたちの せいかつに<BR>かんけい あるわけでもなし。<BR>
WriteText,textCutsceneScript3E_WriteText_109F_0,<NAME>さん。<BR>おつきさまが きれいでーす。<BR>
WriteText,textCutsceneScript3E_WriteText_10B9_0,ほんとですね。<BR>おりひめさん。<BR>
WriteText,textCutsceneScript3E_WriteText_10D0_0,ウサギさんが クッキリと<BR>みえて ほんまに<BR>きれいやな～。<BR>
WriteText,textCutsceneScript3E_WriteText_10F5_0,<NAME>さんは<BR>おつきさまのウサギが なにを<BR>してるように みえますか?<BR>
OptionSelectTimed,textCutsceneScript3E_OptionSelectTimed_111A_0,おモチをついてる
OptionSelectTimed,textCutsceneScript3E_OptionSelectTimed_111A_1,はたらいてる
OptionSelectTimed,textCutsceneScript3E_OptionSelectTimed_111A_2,おどってる
WriteText,textCutsceneScript3E_WriteText_1157_0,おモチをついて<BR>いるんですよ。<BR>つきのウサギさんは。<BR>
WriteText,textCutsceneScript3E_WriteText_1182_0,そう!<BR>そうだよな～。<BR>
WriteText,textCutsceneScript3E_WriteText_1191_0,あいつら モチを<BR>ついてんだよ。<BR>
WriteText,textCutsceneScript3E_WriteText_11A5_0,かーっ うまそーだなー。<BR>モチくいてーなー。<BR>しょうがつまで まてねー。<BR>
WriteText,textCutsceneScript3E_WriteText_11D1_0,そうか アレは<BR>おモチをついているのか‥‥<BR>
WriteText,textCutsceneScript3E_WriteText_11F7_0,はじめて しったよ。<BR>ありがとう <NAME>。<BR>
WriteText,textCutsceneScript3E_WriteText_1212_0,ところで おモチって‥‥<BR>
WriteText,textCutsceneScript3E_WriteText_1222_0,ふつうは もちごめを むして<BR>じゅうぶん ねばりけが<BR>でるまで うすでつき<BR>
WriteText,textCutsceneScript3E_WriteText_124B_0,まるめたり たいらにのしたり<BR>したもので そのまま<BR>たべたりするほか<BR>
WriteText,textCutsceneScript3E_WriteText_1271_0,あんや きなこを つけて<BR>たべたり かんそうさせて<BR>やいたり にたりして<BR>
WriteText,textCutsceneScript3E_WriteText_1299_0,たべるものだとは<BR>しってるけど<BR>おいしいのか?<BR>
WriteText,textCutsceneScript3E_WriteText_12B7_0,ええ おいしいですよ。<BR>
WriteText,textCutsceneScript3E_WriteText_12CA_0,そうか レニは モチを<BR>くったこと なかったんだな。<BR>
WriteText,textCutsceneScript3E_WriteText_12E8_0,じゃあ こんど モチつき<BR>たいかいでも やるか!<BR>
WriteText,textCutsceneScript3E_WriteText_1304_0,しょうがつまで<BR>まてねーしな!!<BR>
WriteText,textCutsceneScript3E_WriteText_131C_0,うん。<BR>
WriteText,textCutsceneScript3E_WriteText_1329_0,はたらいてるんですよ<BR>ウサギさんは。<BR>
WriteText,textCutsceneScript3E_WriteText_1343_0,あらま <NAME>さん<BR>なかなか リアリスト<BR>なんですのね。<BR>
WriteText,textCutsceneScript3E_WriteText_136E_0,スキですわよ わたくし<BR>そういうの。<BR>
WriteText,textCutsceneScript3E_WriteText_1388_0,ほー。「モチをついてる」<BR>とか いうと おもったら<BR>「はたらいてる」か‥‥<BR>
WriteText,textCutsceneScript3E_WriteText_13BE_0,なかなか シュールな<BR>ボケやな。<BR>おもろいで。<BR>
WriteText,textCutsceneScript3E_WriteText_13E0_0,でも つきのウサギさんは<BR>いったい どんなおしごとを<BR>してるんでしょう?<BR>
WriteText,textCutsceneScript3E_WriteText_140B_0,きっと おモチを<BR>ついているんですよ。<BR>
WriteText,textCutsceneScript3E_WriteText_1426_0,なんや けっきょく<BR>おモチを ついとるんや<BR>ないか!<BR>
WriteText,textCutsceneScript3E_WriteText_1447_0,おどって いるんですよ<BR>つきのウサギさんは。<BR>
WriteText,textCutsceneScript3E_WriteText_1465_0,イエィ レッツ ダンス<BR>でーす!<BR>たのしーでーす!!<BR>
WriteText,textCutsceneScript3E_WriteText_148C_0,わたしも そのいけんに<BR>さんせいでーす。<BR>
WriteText,textCutsceneScript3E_WriteText_14A4_0,あかるく きれいな<BR>おつきさまのしたで<BR>ウサギさんといっしょに<BR>
WriteText,textCutsceneScript3E_WriteText_14C7_0,たのしく ダンス!!<BR>とても ハッピーでーす。<BR>
WriteText,textCutsceneScript3E_WriteText_14EF_0,アイリスも!!<BR>
WriteText,textCutsceneScript3E_WriteText_14FA_0,わーい たのしいね。<BR>ジャンポール!!<BR>
WriteText,textCutsceneScript3E_WriteText_1511_0,<NAME>って<BR>なかなか いいこと<BR>いうじゃん!<BR>
WriteText,textCutsceneScript3E_WriteText_152F_0,ウサギさん‥‥<BR>うーん つきにはウサギさんは<BR>いないんじゃ ないかな‥‥<BR>
WriteText,textCutsceneScript3E_WriteText_1557_0,つきには くうきが<BR>ないとおもうし。<BR>
WriteText,textCutsceneScript3E_WriteText_1571_0,‥‥<NAME>って<BR>ゆめがないんだね。<BR>つまんないの!<BR>
WriteText,textCutsceneScript3E_WriteText_1590_0,ウソでも ウサギさんが<BR>いるって かんがえたほうが<BR>たのしく ありませんか?<BR>
WriteText,textCutsceneScript3E_WriteText_15BD_0,でも やっぱり<BR>こんきょもないのに<BR>そうは おもえないですね。<BR>
WriteText,textCutsceneScript3E_WriteText_15E0_0,もし かがくがしんぽして<BR>にんげんが つきにいけるなら<BR>ぜひ いってみたいですね。<BR>
WriteText,textCutsceneScript3E_WriteText_160D_0,そうしたら つきに<BR>ウサギさんがいるかどうか<BR>たしかめられますから。<BR>
WriteText,textCutsceneScript3E_WriteText_1637_0,それはそれで<BR>ゆめが あっていいわね。<BR>
WriteText,textCutsceneScript3E_WriteText_1652_0,なら ウチが<BR>ロケットくん1ごうをつくって<BR>つきまで つれてったるわ!<BR>
WriteText,textCutsceneScript3E_WriteText_167D_0,えー!<BR>こうらんの ロケットじゃ<BR>あぶないよぉ。<BR>
WriteText,textCutsceneScript3E_WriteText_169D_0,そうだな つきにつくまえに<BR>バクハツしたら<BR>たいへんだからな。<BR>
WriteText,textCutsceneScript3E_WriteText_16C4_0,なんや なんや<BR>ひどい いわれようやな<BR>まったく‥‥<BR>
WriteText,textCutsceneScript3E_WriteText_16E6_0,おほほほほほ。<BR>
WriteText,textCutsceneScript3E_WriteText_16F5_0,はははははは。<BR>
WriteText,textCutsceneScript3E_WriteText_1704_0,こうらんのロケットじゃ<BR>いのちが いくつあっても<BR>たりないでーす!<BR>
WriteText,textCutsceneScript3E_WriteText_172D_0,フフフ‥‥<BR>でも つきにいこうなんて<BR>すごい はっそうだよ。<BR>
WriteText,textCutsceneScript3E_WriteText_1756_0,それにしても <NAME>さん<BR>ほんとうに おつかれさま<BR>でしたね。<BR>
WriteText,textCutsceneScript3E_WriteText_177B_0,ほんとに よくやったわ<BR><NAME>くん。<BR>
WriteText,textCutsceneScript3E_WriteText_17C3_0,では そろそろ‥‥<BR>おひらきに‥‥<BR>
WriteText,textCutsceneScript3E_WriteText_17E0_0,ビー! ビー! ビー!<BR>
WriteText,textCutsceneScript3E_WriteText_17F6_0,なんですの!?<BR>
WriteText,textCutsceneScript3E_WriteText_1809_0,はなぐみのみんな<BR>いそいで さくせんしつへ<BR>あつまってちょうだい!<BR>
WriteText,textCutsceneScript3E_WriteText_1832_0,よし みんな さくせんしつへ<BR>いそぐぞ!<BR>
WriteText,textCutsceneScript3E_WriteText_1859_0,あっそうだ! <NAME>。<BR>おまえ はなび もって<BR>
WriteText,textCutsceneScript3E_WriteText_1877_0,なかったっけ?<BR>
WriteText,textCutsceneScript3E_WriteText_1885_0,ええ もってますよ。<BR>
WriteText,textCutsceneScript3E_WriteText_1897_0,どんな はなびを<BR>もってるんですか?<BR><NAME>さん。<BR>
OptionSelectTimed,textCutsceneScript3E_OptionSelectTimed_18B2_0,せんこうはなび
OptionSelectTimed,textCutsceneScript3E_OptionSelectTimed_18B2_1,うちあげはなび
OptionSelectTimed,textCutsceneScript3E_OptionSelectTimed_18B2_2,ネズミはなび
WriteText,textCutsceneScript3E_WriteText_18F0_0,せんこうはなび です。<BR>
WriteText,textCutsceneScript3E_WriteText_190C_0,Oh! エクセレント!<BR>わたし せんこうはなび<BR>だいすきでーす。<BR>
WriteText,textCutsceneScript3E_WriteText_1934_0,そうよね ちいさいけど<BR>パチパチはじけて<BR>キレイな はなびよね。<BR>
WriteText,textCutsceneScript3E_WriteText_1961_0,わたしも だいすきよ。<BR>
WriteText,textCutsceneScript3E_WriteText_1974_0,あの さいごにおちる たまを<BR>おおきくするのも<BR>たのしいでーす。<BR>
WriteText,textCutsceneScript3E_WriteText_199C_0,そうそう<BR>あれって おちてしまうと<BR>さみしいのよね。<BR>
WriteText,textCutsceneScript3E_WriteText_19BE_0,1ぽんで 2かいたのしめる<BR>せんこうはなびは<BR>
WriteText,textCutsceneScript3E_WriteText_19D8_0,うつくしくて かっこいい<BR>わたしみたいな<BR>ゴージャスな はなびでーす。<BR>
WriteText,textCutsceneScript3E_WriteText_1A03_0,フフフ‥‥<BR>おりひめったら‥‥<BR>
WriteText,textCutsceneScript3E_WriteText_1A1C_0,うちあげはなび です。<BR>
WriteText,textCutsceneScript3E_WriteText_1A38_0,おおっ! うちあげはなびか!<BR>いいもの もってるじゃないか<BR><NAME>くん。<BR>
WriteText,textCutsceneScript3E_WriteText_1A62_0,たいちょう それ あたいの<BR>セリフだぜ。<BR>
WriteText,textCutsceneScript3E_WriteText_1A87_0,けど うちあげはなび とは<BR>さすがだぜ <NAME>!!<BR>
WriteText,textCutsceneScript3E_WriteText_1AA2_0,やっぱ はなびは<BR>う・ち・あ・げ だよな～。<BR>
WriteText,textCutsceneScript3E_WriteText_1AC0_0,ドン ヒュルルル パーン<BR>っていう おとが<BR>たまらなく いいんだよ。<BR>
WriteText,textCutsceneScript3E_WriteText_1AEA_0,そうそう。<BR>それに みんなで<BR>みれるしな。<BR>
WriteText,textCutsceneScript3E_WriteText_1B03_0,やっぱ おとこは‥‥<BR>あたいは おんなだけど‥‥<BR>
WriteText,textCutsceneScript3E_WriteText_1B1F_0,うちあげはなび だよな～。<BR>
WriteText,textCutsceneScript3E_WriteText_1B36_0,ネズミはなび です。<BR>
WriteText,textCutsceneScript3E_WriteText_1B48_0,<NAME>はん。<BR>おもろい はなび<BR>もってるやんか。<BR>
WriteText,textCutsceneScript3E_WriteText_1B66_0,ネズミはなびって<BR>かやくをつめた かみこよりを<BR>ワッカにしたもので<BR>
WriteText,textCutsceneScript3E_WriteText_1B8B_0,ひをつけると ネズミのように<BR>ちじょうをはしる<BR>はなびのことだね。<BR>
WriteText,textCutsceneScript3E_WriteText_1BB4_0,そうや。<BR>さすがは レニはん<BR>よーしってるな。<BR>
WriteText,textCutsceneScript3E_WriteText_1BD3_0,でも じつぶつは<BR>みたことないんだ。<BR>
WriteText,textCutsceneScript3E_WriteText_1BED_0,よーし ほな さっそく<BR>いこか。<BR>それっ!<BR>
WriteText,textCutsceneScript3E_WriteText_1C10_0,わっ こっちにくるぞ!<BR>
WriteText,textCutsceneScript3E_WriteText_1C22_0,にげても にげても<BR>おってくる!!<BR>
WriteText,textCutsceneScript3E_WriteText_1C3E_0,スゴイ!!<BR>ついびセンサーを <BR>つんでいるのか?!<BR>
WriteText,textCutsceneScript3E_WriteText_1C62_0,そんなもん つんでへん<BR>つんでへん。<BR>
WriteText,textCutsceneScript3E_WriteText_1C7F_0,わっ!!!<BR>‥‥‥‥‥‥‥‥‥‥‥‥‥‥<BR>‥‥‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3E_WriteText_1CAF_0,なんて おもしろい<BR>はなびなんだ‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3E_WriteText_1CCD_0,レニはんも きにいった<BR>みたいやな。<BR>
WriteText,textCutsceneScript3E_WriteText_1CEC_0,ウチもな この トリッキーな<BR>うごきが だいすきやねん。<BR>
WriteText,textCutsceneScript3E_WriteText_1D0C_0,おおきに <NAME>はん。<BR>
WriteText,textCutsceneScript3E_WriteText_1D1F_0,パラシュートはなび です。<BR>
WriteText,textCutsceneScript3E_WriteText_1D34_0,パラシュートはなび?<BR>
WriteText,textCutsceneScript3E_WriteText_1D46_0,うちあげると パラシュートが<BR>おちてくる やつですよね。<BR>
WriteText,textCutsceneScript3E_WriteText_1D69_0,そうです。<BR>
