Type,Identifier,Text
WriteText,textCutsceneScript2E_WriteText_02D4_0,ちがうよ～。<BR>そんな ステキなおねえさん<BR>みたいな なまえじゃないよ。<BR>
WriteText,textCutsceneScript2E_WriteText_02FB_0,うさぎの フランシーヌだよ。<BR>わかった!? <NAME>。<BR>
WriteText,textCutsceneScript2E_WriteText_031B_0,ちゃんと おぼえといてね。<BR>
WriteText,textCutsceneScript2E_WriteText_0330_0,それじゃあ <NAME><BR>マニアーナを たすけてくれて<BR>ありがとう。<BR>
WriteText,textCutsceneScript2E_WriteText_0355_0,フラダンス?‥‥‥そうだ!<BR>うさぎの フラダンス。<BR>
WriteText,textCutsceneScript2E_WriteText_0376_0,ちがうよ～。そんな ようきな<BR>ハワイアンみたいな<BR>なまえじゃないよ～。<BR>
WriteText,textCutsceneScript2E_WriteText_039D_0,うさぎの フランシーヌだよ。<BR>わかった!? <NAME>。<BR>
WriteText,textCutsceneScript2E_WriteText_03BD_0,ちゃんと おぼえといてね。<BR>
WriteText,textCutsceneScript2E_WriteText_03D2_0,それじゃあ <NAME><BR>マニアーナを たすけてくれて<BR>ありがとう。<BR>
WriteText,textCutsceneScript2E_WriteText_03F7_0,‥‥‥‥‥‥‥‥‥‥‥‥‥‥<BR>う～んダメだ。<BR>わすれた。<BR>
WriteText,textCutsceneScript2E_WriteText_041B_0,そうだよね。<BR>いちどでぜんぶ おぼえられる<BR>わけないもんね。<BR>
WriteText,textCutsceneScript2E_WriteText_043D_0,このコは<BR>うさぎの フランシーヌだよ。<BR>ちゃんと おぼえてあげてね。<BR>
WriteText,textCutsceneScript2E_WriteText_0463_0,それじゃあ <NAME><BR>マニアーナを たすけてくれて<BR>ありがとう。<BR>
WriteText,textCutsceneScript2E_WriteText_0485_0,さっきみつけた ぬいぐるみを<BR>アイリスのところへ<BR>
WriteText,textCutsceneScript2E_WriteText_04A6_0,もっていきましょう。<BR>
WriteText,textCutsceneScript2E_WriteText_04B6_0,アイリス。<BR>
WriteText,textCutsceneScript2E_WriteText_04C3_0,<NAME> どうしたの?<BR>
WriteText,textCutsceneScript2E_WriteText_04D2_0,これ みつけたんだけど<BR>アイリスの?<BR>
WriteText,textCutsceneScript2E_WriteText_04EC_0,あっ! マニアーナ!!<BR>
WriteText,textCutsceneScript2E_WriteText_04FE_0,マニアーナ?<BR>
WriteText,textCutsceneScript2E_WriteText_050C_0,うん。<BR>その オサルさんの<BR>なまえだよ。<BR>
WriteText,textCutsceneScript2E_WriteText_0531_0,みつけてくれて ありがとう<BR><NAME>。<BR>
WriteText,textCutsceneScript2E_WriteText_0549_0,おれいに みんなを<BR>しょうかいするね。<BR>
WriteText,textCutsceneScript2E_WriteText_0560_0,くまの ジャンポール。<BR>いぬの マリー。<BR>うさぎの フランシーヌ。<BR>
WriteText,textCutsceneScript2E_WriteText_0585_0,おおありくいの パグー。<BR>ほっきょくぐまの ジャン。<BR>
WriteText,textCutsceneScript2E_WriteText_05A3_0,そして オサルの<BR>マニアーナだよ。<BR>
WriteText,textCutsceneScript2E_WriteText_05BC_0,おぼえた? <NAME>。<BR>
WriteText,textCutsceneScript2E_WriteText_05CB_0,くまの ジャンポール。<BR>いぬの マリー。<BR>うさぎの フランシーヌ。<BR>
WriteText,textCutsceneScript2E_WriteText_05F0_0,おおありくいの パグー。<BR>ほっきょくぐまの ジャン。<BR>
WriteText,textCutsceneScript2E_WriteText_060E_0,で さいごに オサルの‥‥<BR>なんだっけ?<BR>オサルの‥‥‥‥‥‥‥‥‥‥<BR>
OptionSelectTimed,textCutsceneScript2E_OptionSelectTimed_0635_0,マニアーナ
OptionSelectTimed,textCutsceneScript2E_OptionSelectTimed_0635_1,アニマール
OptionSelectTimed,textCutsceneScript2E_OptionSelectTimed_0635_2,コアラ
WriteText,textCutsceneScript2E_WriteText_066C_0,マニアーナ‥‥‥そう!<BR>オサルの マニアーナね!!<BR>
WriteText,textCutsceneScript2E_WriteText_0696_0,うわー スゴイ スゴイ!<BR>ぜんぶいえたーーーっ!!<BR>
WriteText,textCutsceneScript2E_WriteText_06B3_0,さすが <NAME>だね。<BR>アイリスの おともだちを<BR>おぼえて くれたんだね。<BR>
WriteText,textCutsceneScript2E_WriteText_06D9_0,それじゃあ <NAME><BR>マニアーナを たすけてくれて<BR>ありがとうね。<BR>
WriteText,textCutsceneScript2E_WriteText_06FF_0,アニマール‥‥‥そうだ!<BR>オサルの アニマール。<BR>
WriteText,textCutsceneScript2E_WriteText_071F_0,アニマールって<BR>それじゃあ アニマルの<BR>まんまじゃん!<BR>
WriteText,textCutsceneScript2E_WriteText_073E_0,このコは<BR>オサルの マニアーナだよ。<BR>わかった!? <NAME>。<BR>
WriteText,textCutsceneScript2E_WriteText_0762_0,ちゃんと おぼえといてね。<BR>
WriteText,textCutsceneScript2E_WriteText_0777_0,それじゃあ <NAME><BR>マニアーナを たすけてくれて<BR>ありがとう。<BR>
WriteText,textCutsceneScript2E_WriteText_079C_0,コアラ?‥‥‥そうだ!<BR>オサルの コアラ。<BR>
WriteText,textCutsceneScript2E_WriteText_07B9_0,なにそれ!<BR>オサルなのに コアラなんて<BR>へんだよ!<BR>
WriteText,textCutsceneScript2E_WriteText_07D6_0,このコは<BR>オサルの マニアーナだよ。<BR>わかった!? <NAME>。<BR>
WriteText,textCutsceneScript2E_WriteText_07FA_0,ちゃんと おぼえといてね。<BR>
WriteText,textCutsceneScript2E_WriteText_080F_0,それじゃあ <NAME><BR>マニアーナを たすけてくれて<BR>ありがとう。<BR>
WriteText,textCutsceneScript2E_WriteText_0834_0,‥‥‥‥‥‥‥‥‥‥‥‥‥‥<BR>あ～んダメ。<BR>わすれちゃったわ。<BR>
WriteText,textCutsceneScript2E_WriteText_085B_0,そうだよね。<BR>いちどでぜんぶ おぼえられる<BR>わけないもんね。<BR>
WriteText,textCutsceneScript2E_WriteText_087D_0,このコは<BR>オサルの マニアーナだよ。<BR>ちゃんと おぼえてあげてね。<BR>
WriteText,textCutsceneScript2E_WriteText_08A2_0,それじゃあ <NAME><BR>マニアーナを たすけてくれて<BR>ありがとう。<BR>
