Type,Identifier,Text
WriteText,textCutsceneScript35_WriteText_064D_0,ラグタイム スイング モダン<BR>からだを ゆさぶるリズムが<BR>ここちいいでーす。<BR>
WriteText,textCutsceneScript35_WriteText_0677_0,<NAME>さん なかなか<BR>いいシュミしてますね。<BR>
WriteText,textCutsceneScript35_WriteText_068F_0,それじゃ <NAME>さん<BR>わざわざ とどけてくれて<BR>サンキューでーす。<BR>
WriteText,textCutsceneScript35_WriteText_06B6_0,みんようを ききます。<BR>しゃみせんとか さんしんが<BR>すきなんです。<BR>
WriteText,textCutsceneScript35_WriteText_06DF_0,さんしん‥‥ カンナさんの<BR>こきょう オキナワの<BR>げんがっきでーすね。<BR>
WriteText,textCutsceneScript35_WriteText_0706_0,いいですね～。<BR>つがるのしゃみせんは<BR>ソウルを ゆさぶられます。<BR>
WriteText,textCutsceneScript35_WriteText_072A_0,オキナワの さんしんのリズム<BR>には からだが<BR>つきうごかされまーす。<BR>
WriteText,textCutsceneScript35_WriteText_0750_0,どっちも きもちのいい<BR>がっきでーす。<BR>
WriteText,textCutsceneScript35_WriteText_0774_0,<NAME>さん なかなか<BR>いいシュミしてますね。<BR>
WriteText,textCutsceneScript35_WriteText_078C_0,それじゃ <NAME>さん<BR>わざわざ とどけてくれて<BR>サンキューでした。<BR>
WriteText,textCutsceneScript35_WriteText_07B3_0,‥‥‥‥‥‥‥‥とくに<BR>こだわって きいているものは<BR>ないんですよ。<BR>
WriteText,textCutsceneScript35_WriteText_07DD_0,そうなんですか?<BR>
WriteText,textCutsceneScript35_WriteText_07ED_0,じゃあ これからは<BR>クラシックを きいてみると<BR>いいでーす。<BR>
WriteText,textCutsceneScript35_WriteText_080F_0,おんがくは クラシックが<BR>イチバンでーす!<BR>
WriteText,textCutsceneScript35_WriteText_0828_0,それじゃ <NAME>さん<BR>わざわざ とどけてくれて<BR>サンキューでした。<BR>
