Type,Identifier,Text
WriteText,textCutsceneScript52_WriteText_0485_0,まあ それはともかく<BR>あと ひとつの『まじんき』<BR>がんばって みつけてくれよ。<BR>
WriteText,textCutsceneScript52_WriteText_04B5_0,それじゃあ アディオス。<BR>
WriteText,textCutsceneScript52_WriteText_04C6_0,おおがみ～。<BR>ありがとう～。<BR>
WriteText,textCutsceneScript52_WriteText_04D8_0,オレの たいせつな<BR>
WriteText,textCutsceneScript52_WriteText_04EA_0,しろい とくべつしようの<BR>ギターを みつけてくれて。<BR>
WriteText,textCutsceneScript52_WriteText_050C_0,いやいや。<BR>おれいなら <NAME>くんに<BR>いってくれよ。<BR>
WriteText,textCutsceneScript52_WriteText_0528_0,そのギターを まものから<BR>とりもどせたのは<BR>
WriteText,textCutsceneScript52_WriteText_0541_0,<NAME>くんが<BR>がんばってくれたから<BR>なんだぞ。<BR>
WriteText,textCutsceneScript52_WriteText_055E_0,そうだったのか‥‥<BR>
WriteText,textCutsceneScript52_WriteText_056F_0,ありがとう <NAME>さん。<BR>これで ヤスモノのギターとも<BR>おさらばできますよ。<BR>
WriteText,textCutsceneScript52_WriteText_0597_0,かやま ゆういち<BR>こころから おれいを<BR>いわせてもらいますよ。<BR>
WriteText,textCutsceneScript52_WriteText_05BD_0,ありがと～～～～。<BR>
WriteText,textCutsceneScript52_WriteText_05CD_0,あの かやまさん。<BR>ひとつだけ きいても<BR>いいですか?<BR>
WriteText,textCutsceneScript52_WriteText_05F0_0,ああ いいよ～。<BR>
WriteText,textCutsceneScript52_WriteText_05FF_0,とくべつしようのギターと<BR>ヤスモノのギターは<BR>どこが ちがうんですか?<BR>
WriteText,textCutsceneScript52_WriteText_062A_0,おとが ちがうんですよ。<BR>よ～く きいてくださいね。<BR>まずは ヤスモノですよ。<BR>
WriteText,textCutsceneScript52_WriteText_065A_0,『ビヨヨヨヨヨヨ～ン』<BR>
WriteText,textCutsceneScript52_WriteText_066D_0,そして とくべつしようです。<BR>
WriteText,textCutsceneScript52_WriteText_0684_0,『ピロリロリロリン!』<BR>
WriteText,textCutsceneScript52_WriteText_0697_0,ね? ちがうでしょう?<BR>
OptionSelect,textCutsceneScript52_OptionSelect_06A6_0,もういちど おねがいします
OptionSelect,textCutsceneScript52_OptionSelect_06A6_1,ほんとですね
WriteText,textCutsceneScript52_WriteText_06D5_0,すみませんが もういちど<BR>おねがいします。<BR>
WriteText,textCutsceneScript52_WriteText_06F2_0,わかりました。<BR>よ～く きいてくださいよ。<BR>まずは ヤスモノです。<BR>
WriteText,textCutsceneScript52_WriteText_071C_0,『ビヨヨヨヨヨヨ～ン』<BR>
WriteText,textCutsceneScript52_WriteText_072F_0,そして とくべつしようです。<BR>
WriteText,textCutsceneScript52_WriteText_0746_0,『ピロリロリロリン!』<BR>
WriteText,textCutsceneScript52_WriteText_0759_0,ね? ちがうでしょう?<BR>
OptionSelect,textCutsceneScript52_OptionSelect_0768_0,もういちど おねがいします
OptionSelect,textCutsceneScript52_OptionSelect_0768_1,ほんとですね
OptionSelect,textCutsceneScript52_OptionSelect_0768_2,ちがいが わかりません
WriteText,textCutsceneScript52_WriteText_07AD_0,ほんとですね。<BR>たしかに とくべつしようの<BR>ギターのほうが いいですね。<BR>
WriteText,textCutsceneScript52_WriteText_07D9_0,そーなんですよ。<BR>わかってくれて ありがとう<BR><NAME>さん。<BR>
WriteText,textCutsceneScript52_WriteText_080C_0,そして 3つの『まじんき』<BR>ぜんぶ かいしゅう<BR>おめでとうございます。<BR>
WriteText,textCutsceneScript52_WriteText_0838_0,それでは アディオス。<BR>また あいましょう。<BR>
WriteText,textCutsceneScript52_WriteText_0853_0,それじゃあ あと ひとつの<BR>『まじんき』 がんばって<BR>みつけて くださいよ。<BR>
WriteText,textCutsceneScript52_WriteText_0882_0,それでは アディオス。<BR>また あいましょう。<BR>
WriteText,textCutsceneScript52_WriteText_08A0_0,すみません。<BR>わたしには ちがいが<BR>わかりません。<BR>
WriteText,textCutsceneScript52_WriteText_08C1_0,そーなのですか?<BR>それは ざんねんですねー。<BR>
WriteText,textCutsceneScript52_WriteText_08F3_0,まあ それはともかく 3つの<BR>『まじんき』のかいしゅう <BR>おめでとうございます。<BR>
WriteText,textCutsceneScript52_WriteText_0924_0,それでは アディオス。<BR>
WriteText,textCutsceneScript52_WriteText_0938_0,まあ それはともかく<BR>あと ひとつの『まじんき』も<BR>よろしくおねがいしますよ。<BR>
WriteText,textCutsceneScript52_WriteText_0968_0,それでは アディオス。<BR>
