Type,Identifier,Text
WriteText,textCutsceneScript36_WriteText_0492_0,みんな それぞれで<BR>すきかってな なまえを<BR>つけているんですね。<BR>
WriteText,textCutsceneScript36_WriteText_04B6_0,わたしも そのイヌに<BR>なまえを つけたいんですけど<BR>いいですか?<BR>
WriteText,textCutsceneScript36_WriteText_04DE_0,フントのこと?<BR>べつに いいよ。<BR>
WriteText,textCutsceneScript36_WriteText_04F5_0,ホントですか!<BR>なにに しようかしら‥‥<BR>
OptionSelectTimed,textCutsceneScript36_OptionSelectTimed_050D_0,クリュー
OptionSelectTimed,textCutsceneScript36_OptionSelectTimed_050D_1,ホワイティ
OptionSelectTimed,textCutsceneScript36_OptionSelectTimed_050D_2,ビューネ
WriteText,textCutsceneScript36_WriteText_0544_0,じゃあ‥‥ クリュー。<BR>クリューって どうですか?<BR>
WriteText,textCutsceneScript36_WriteText_056E_0,クリュー‥‥<BR>バレエようごで はしる‥‥<BR>いいんじゃないか。<BR>
WriteText,textCutsceneScript36_WriteText_0590_0,フントは フントだけど<BR>キミが そうよびたければ<BR>よべばいい。<BR>
WriteText,textCutsceneScript36_WriteText_05B7_0,それじゃあ <NAME><BR>また‥‥<BR>
WriteText,textCutsceneScript36_WriteText_05CB_0,じゃあ‥‥ ホワイティ。<BR>ホワイティで どうですか?<BR>
WriteText,textCutsceneScript36_WriteText_05ED_0,しろいから ホワイト‥‥<BR>そのままだね。<BR>
WriteText,textCutsceneScript36_WriteText_0605_0,フントは フントだけど<BR>キミが そうよびたければ<BR>よべばいい。<BR>
WriteText,textCutsceneScript36_WriteText_062C_0,それじゃあ <NAME><BR>また‥‥<BR>
WriteText,textCutsceneScript36_WriteText_0640_0,じゃあ‥‥ ビューネ。<BR>ビューネって どうですか?<BR>
WriteText,textCutsceneScript36_WriteText_0661_0,ビューネ‥‥ <BR>ドイツごで ぶたい‥‥<BR>
WriteText,textCutsceneScript36_WriteText_0685_0,ていげきで かうのに<BR>ふさわしい なまえだ。<BR>
WriteText,textCutsceneScript36_WriteText_069F_0,フントは フントだけど<BR>キミが そうよびたければ<BR>よべばいい。<BR>
WriteText,textCutsceneScript36_WriteText_06C2_0,それじゃあ <NAME><BR>また‥‥<BR>
WriteText,textCutsceneScript36_WriteText_06D6_0,‥‥‥‥‥‥‥‥‥‥‥‥‥‥<BR>やっぱり フントが<BR>にあってますね。<BR>
WriteText,textCutsceneScript36_WriteText_06FF_0,そう‥‥<BR>
WriteText,textCutsceneScript36_WriteText_0707_0,それじゃあ <NAME><BR>また‥‥<BR>
