Type,Identifier,Text
WriteText,textCutsceneScript3A_WriteText_09BC_0,さて ひえたからだも<BR>あたたまったことだし<BR>さくせんしつに いこうか。<BR>
WriteText,textCutsceneScript3A_WriteText_09E7_0,かえでさんが まってる<BR>だろうからな。<BR>
WriteText,textCutsceneScript3A_WriteText_0A02_0,こうらんさんです。<BR>
WriteText,textCutsceneScript3A_WriteText_0A13_0,こうらんか～。<BR>こうらんは はつめいが<BR>だいすきな おんなのこだ。<BR>
WriteText,textCutsceneScript3A_WriteText_0A3C_0,ま なかなか<BR>せいこうしないのが<BR>たまにキズ なんだけどね。<BR>
WriteText,textCutsceneScript3A_WriteText_0A62_0,こうらんは<BR>どんなことがあっても<BR>くじけない あかるいコだよ。<BR>
WriteText,textCutsceneScript3A_WriteText_0A85_0,それに みんなのために<BR>あたらしいはつめいを<BR>かんがえているんだ。<BR>
WriteText,textCutsceneScript3A_WriteText_0AAE_0,いつも バクハツして<BR>かおを まっくろに<BR>しているけどね。ははは。<BR>
WriteText,textCutsceneScript3A_WriteText_0AD7_0,こうらんの はつめいで<BR>『じゃんぱいロボ』って<BR>いう すごいワザがあるんだ。<BR>
WriteText,textCutsceneScript3A_WriteText_0B07_0,こうらんを えらぶなんて<BR>なかなか おめがたかいね。<BR>はははははは。<BR>
WriteText,textCutsceneScript3A_WriteText_0B3A_0,さて ひえたからだも<BR>あたたまったことだし<BR>さくせんしつに いこうか。<BR>
WriteText,textCutsceneScript3A_WriteText_0B65_0,かえでさんが まってる<BR>だろうからな。<BR>
WriteText,textCutsceneScript3A_WriteText_0B80_0,カンナさんです。<BR>
WriteText,textCutsceneScript3A_WriteText_0B90_0,カンナか～。<BR>カンナは サッパリした<BR>いいやつだ。<BR>
WriteText,textCutsceneScript3A_WriteText_0BAD_0,あねごはだで うらおもての<BR>ない かざらないせいかくは<BR>きもちがいいね。<BR>
WriteText,textCutsceneScript3A_WriteText_0BD5_0,そうそう カンナは<BR>メシと うんどうが<BR>だいすきなんだ。<BR>
WriteText,textCutsceneScript3A_WriteText_0BF9_0,その きたえた からだから<BR>くりだされる カラテは<BR>すごいんだぜ。<BR>
WriteText,textCutsceneScript3A_WriteText_0C1E_0,カンナは りゅうきゅうカラテ<BR>きりしまりゅう だい28だい<BR>けいしょうしゃで<BR>
WriteText,textCutsceneScript3A_WriteText_0C4C_0,『サンチンテンショウ』<BR>っていう すごいワザを<BR>もってるんだ。<BR>
WriteText,textCutsceneScript3A_WriteText_0C75_0,カンナを えらぶなんて<BR>きみは まもられたい<BR>タイプだね。ははは。<BR>
WriteText,textCutsceneScript3A_WriteText_0CA7_0,さて ひえたからだも<BR>あたたまったことだし<BR>さくせんしつに いこうか。<BR>
WriteText,textCutsceneScript3A_WriteText_0CD2_0,かえでさんが まってる<BR>だろうからな。<BR>
WriteText,textCutsceneScript3A_WriteText_0CED_0,おりひめさんです。<BR>
WriteText,textCutsceneScript3A_WriteText_0CFE_0,おりひめくんか～。<BR>おりひめくんは イタリアで<BR>だいにんきの じょゆうだ。<BR>
WriteText,textCutsceneScript3A_WriteText_0D27_0,かのじょの てんさいてきな<BR>センスは ぶたいはもちろん<BR>たたかいでも はっきされる。<BR>
WriteText,textCutsceneScript3A_WriteText_0D55_0,その たたかってる<BR>すがたは きひんすら<BR>かんじさせるんだ。<BR>
WriteText,textCutsceneScript3A_WriteText_0D7B_0,でも なぜか<BR>にほんのおとこが<BR>キライ なんだそうだ。<BR>
WriteText,textCutsceneScript3A_WriteText_0D9E_0,おりひめくんは <BR>その てんさいてきな<BR>センスをもって<BR>
WriteText,textCutsceneScript3A_WriteText_0DBD_0,『クアットロ・スタジオーニ』<BR>っていう すごいワザを<BR>つかうんだ。<BR>
WriteText,textCutsceneScript3A_WriteText_0DE8_0,おりひめくんを えらぶなんて<BR>なかなか めがたかいね～。<BR>はははは。<BR>
WriteText,textCutsceneScript3A_WriteText_0E1B_0,さて ひえたからだも<BR>あたたまったことだし<BR>さくせんしつに いこうか。<BR>
WriteText,textCutsceneScript3A_WriteText_0E46_0,かえでさんが まってる<BR>だろうからな。<BR>
WriteText,textCutsceneScript3A_WriteText_0E61_0,レニさんです。<BR>
WriteText,textCutsceneScript3A_WriteText_0E70_0,レニか～。<BR>レニは れいせいで<BR>いつも おちついているよ。<BR>
WriteText,textCutsceneScript3A_WriteText_0E91_0,とても あたまがいいから<BR>どんなじょうきょうでも<BR>れいせいに はんだんできる。<BR>
WriteText,textCutsceneScript3A_WriteText_0EBC_0,せんとうに かつためには<BR>ジャマになるものは すべて<BR>はいじょするんだ。<BR>
WriteText,textCutsceneScript3A_WriteText_0EE4_0,‥‥なんてことをいうと<BR>せんとうマシーンみたいに<BR>おもわれてしまうけど<BR>
WriteText,textCutsceneScript3A_WriteText_0F0B_0,ほんとうは<BR>イヌが だいすきな<BR>やさしいこ なんだよ。<BR>
WriteText,textCutsceneScript3A_WriteText_0F2E_0,レニは ヤリのすばらしい<BR>つかいてで<BR>
WriteText,textCutsceneScript3A_WriteText_0F44_0,『ダス・ラインゴルト』という<BR>すごいワザをつかうんだ。<BR>
WriteText,textCutsceneScript3A_WriteText_0F69_0,レニを えらぶなんて<BR>なかなか しぶいね～。<BR>はははは。<BR>
WriteText,textCutsceneScript3A_WriteText_0F96_0,さて ひえたからだも<BR>あたたまったことだし<BR>さくせんしつに いこうか。<BR>
WriteText,textCutsceneScript3A_WriteText_0FC1_0,かえでさんが まってる<BR>だろうからな。<BR>
