Type,Identifier,Text
WriteText,textCutsceneScript3D_WriteText_059C_0,じゃあ もうすこし<BR>かんがえてごらん。<BR><NAME>くん。<BR>
OptionSelectTimed,textCutsceneScript3D_OptionSelectTimed_05BB_0,ちから
OptionSelectTimed,textCutsceneScript3D_OptionSelectTimed_05BB_1,ひっさつわざ
OptionSelectTimed,textCutsceneScript3D_OptionSelectTimed_05BB_2,れいりょく
WriteText,textCutsceneScript3D_WriteText_05F3_0,では ちから ですか?<BR>
WriteText,textCutsceneScript3D_WriteText_0606_0,まあ ちからは ないより<BR>あったほうが いいよな。<BR>
WriteText,textCutsceneScript3D_WriteText_0623_0,でも その ちからを<BR>じゅうぶんに はっきするため<BR>‥‥いや‥‥それいじょうに<BR>
WriteText,textCutsceneScript3D_WriteText_064E_0,じぶんのもっている ちからを<BR>さいだいげんに ひきだすには<BR>なにが ひつようだとおもう?<BR>
WriteText,textCutsceneScript3D_WriteText_0684_0,では ひっさつわざ<BR>ですか?<BR>
WriteText,textCutsceneScript3D_WriteText_069A_0,まあ ひっさつわざは<BR>ないより あったほうが<BR>いいよな。<BR>
WriteText,textCutsceneScript3D_WriteText_06BA_0,でも そんなひっさつわざでも<BR>どうにもならない<BR>ときがある。<BR>
WriteText,textCutsceneScript3D_WriteText_06DC_0,そんなときには<BR>いったい なにが<BR>ひつようだとおもう?<BR>
WriteText,textCutsceneScript3D_WriteText_0701_0,では れいりょく ですか?<BR>
WriteText,textCutsceneScript3D_WriteText_0716_0,まあ れいりょくは<BR>たかいに こしたことは<BR>ないよな。<BR>
WriteText,textCutsceneScript3D_WriteText_0735_0,でも その たかいれいりょく<BR>を いかすためには<BR>じぶんの ちからだけじゃ<BR>
WriteText,textCutsceneScript3D_WriteText_075E_0,どうにもならないときが<BR>あるんだよ。そういうときに<BR>なにが ひつようだとおもう?<BR>
WriteText,textCutsceneScript3D_WriteText_0790_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3D_WriteText_07A4_0,わからないのかい?<BR>
WriteText,textCutsceneScript3D_WriteText_07B1_0,<NAME>くんが<BR>たたかっているときに<BR>かんじたことで いいんだよ。<BR>
WriteText,textCutsceneScript3D_WriteText_07D7_0,さあ かんがえてごらん。<BR>
OptionSelectTimed,textCutsceneScript3D_OptionSelectTimed_07EA_0,チームワーク
OptionSelectTimed,textCutsceneScript3D_OptionSelectTimed_07EA_1,くんれん
OptionSelectTimed,textCutsceneScript3D_OptionSelectTimed_07EA_2,メカニックせいび のひと
WriteText,textCutsceneScript3D_WriteText_082A_0,わかりました!<BR>チームワークですね!!<BR>
WriteText,textCutsceneScript3D_WriteText_084A_0,\x02N
WriteText,textCutsceneScript3D_WriteText_084E_0,そうだよ。<NAME>くん<BR>せいかいだ。<BR>さすがだね。<BR>
WriteText,textCutsceneScript3D_WriteText_086E_0,それでは くんれん ですか?<BR>
WriteText,textCutsceneScript3D_WriteText_0880_0,どんなじょうきょうでも<BR>じぶんのちからを 100%<BR>ひきだすための くんれん。<BR>
WriteText,textCutsceneScript3D_WriteText_08B5_0,\x01\x28
WriteText,textCutsceneScript3D_WriteText_08B9_0,くんれんは もちろん<BR>たいせつだよ。<BR>
WriteText,textCutsceneScript3D_WriteText_08CF_0,しかし ほんとうに<BR>たいせつなものは<BR>チームワークなんだよ。<BR>
WriteText,textCutsceneScript3D_WriteText_08F7_0,わかりました。<BR>メカニックの ひとですね。<BR>
WriteText,textCutsceneScript3D_WriteText_0910_0,こうぶのメンテナンスを<BR>バッチリやってもらえば<BR>
WriteText,textCutsceneScript3D_WriteText_092B_0,わたしのチカラを<BR>100%ひきだすことが<BR>できます。<BR>
WriteText,textCutsceneScript3D_WriteText_0953_0,\x01\x28
WriteText,textCutsceneScript3D_WriteText_0957_0,う～ん‥‥<BR>まあ それも たいせつ<BR>なんだけど‥‥<BR>
WriteText,textCutsceneScript3D_WriteText_0974_0,しかし ほんとうに<BR>たいせつなものは<BR>チームワークなんだよ。<BR>
WriteText,textCutsceneScript3D_WriteText_099C_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3D_WriteText_09B0_0,わからないかい?<BR>
WriteText,textCutsceneScript3D_WriteText_09BC_0,ほんとうに たいせつなものは<BR>チームワークなんだよ。<BR>
WriteText,textCutsceneScript3D_WriteText_09DD_0,キミが どんなにすぐれた<BR>ちからを もっていても<BR>ひとりでは 100のチカラが<BR>
WriteText,textCutsceneScript3D_WriteText_0A08_0,げんかいだろう。<BR>しかし チームワークをもって<BR>すれば そのチカラは<BR>
WriteText,textCutsceneScript3D_WriteText_0A2E_0,200にも 300にも<BR>なるんだ。<BR>
WriteText,textCutsceneScript3D_WriteText_0A6E_0,『チームワーク』<BR>このことばを わすれること<BR>なく がんばってくれ。<BR>
WriteText,textCutsceneScript3D_WriteText_0AC6_0,『チームワーク』<BR>このことばを わすれること<BR>なく がんばってくれ。<BR>
WriteText,textCutsceneScript3D_WriteText_0B1E_0,『チームワーク』<BR>このことばを わすれること<BR>なく がんばってくれ。<BR>
WriteText,textCutsceneScript3D_WriteText_0B6D_0,『チームワーク』<BR>このことばを わすれること<BR>なく がんばってくれ。<BR>
WriteText,textCutsceneScript3D_WriteText_0BBB_0,さくらさん のところへ<BR>いきましょう。<BR>
WriteText,textCutsceneScript3D_WriteText_0BE4_0,‥‥さくらさんの<BR>ところへは さっき<BR>いったわね‥‥<BR>
WriteText,textCutsceneScript3D_WriteText_0C02_0,ほかのひとの ところへ<BR>いきましょう。<BR>
WriteText,textCutsceneScript3D_WriteText_0C22_0,さくらさん。<BR>
WriteText,textCutsceneScript3D_WriteText_0C31_0,しつれいします。<BR>
WriteText,textCutsceneScript3D_WriteText_0C48_0,\x01\x28
WriteText,textCutsceneScript3D_WriteText_0C4F_0,あら <NAME>さん<BR>なにか ごようですか?<BR>
WriteText,textCutsceneScript3D_WriteText_0C68_0,はい さくらさん。<BR>つぎの さくせんまで すこし<BR>じかんが あきましたので。<BR>
WriteText,textCutsceneScript3D_WriteText_0C92_0,そこで さくらさんに<BR>たたかいの アドバイスを<BR>いただこうと おもいまして。<BR>
WriteText,textCutsceneScript3D_WriteText_0CC0_0,そうなんですか。<BR>わかりました。<BR>
WriteText,textCutsceneScript3D_WriteText_0CD4_0,では ほくしんいっとうりゅう<BR>のせいしんを<BR>おしえましょう。<BR>
WriteText,textCutsceneScript3D_WriteText_0CF6_0,まずは なにものにも<BR>みだされない 『しずかなる<BR>こころ』をもつことです。<BR>
WriteText,textCutsceneScript3D_WriteText_0D21_0,そして あいてを<BR>ちゅういぶかく かんさつし<BR>『てきをしる』こと。<BR>
WriteText,textCutsceneScript3D_WriteText_0D48_0,いちばん たいせつなのは<BR>じぶんを みつめなおし<BR>『おのれを しる』ことです。<BR>
WriteText,textCutsceneScript3D_WriteText_0D75_0,わかりましたか?<BR><NAME>さん。<BR>
WriteText,textCutsceneScript3D_WriteText_0D86_0,では テストをしますよ。<BR>
WriteText,textCutsceneScript3D_WriteText_0D96_0,ほくしんいっとうりゅうには<BR>どんなこころを もっている<BR>ことがひつようでしょう?<BR>
OptionSelectTimed,textCutsceneScript3D_OptionSelectTimed_0DC2_0,しずかなる こころ
OptionSelectTimed,textCutsceneScript3D_OptionSelectTimed_0DC2_1,にぎやかな こころ
OptionSelectTimed,textCutsceneScript3D_OptionSelectTimed_0DC2_2,きずついた こころ
WriteText,textCutsceneScript3D_WriteText_0E07_0,なにものにも みだされない<BR>しずかなる こころが<BR>ひつようです。<BR>
WriteText,textCutsceneScript3D_WriteText_0E2F_0,そうですね。<BR>では つぎは‥‥<BR>
WriteText,textCutsceneScript3D_WriteText_0E47_0,\x01\x28
WriteText,textCutsceneScript3D_WriteText_0E51_0,みんなを たのしませる<BR>にぎやかな こころが<BR>ひつようです。<BR>
WriteText,textCutsceneScript3D_WriteText_0E77_0,ちがいますよ<BR><NAME>さん。<BR>
WriteText,textCutsceneScript3D_WriteText_0E8A_0,たしかに たのしいヒトは<BR>すきですけど けんのみちには<BR>かんけい ありませんよ。<BR>
WriteText,textCutsceneScript3D_WriteText_0EB6_0,ひつようなのは<BR>しずかなる こころです。<BR>では つぎは‥‥<BR>
WriteText,textCutsceneScript3D_WriteText_0EDD_0,ちょっと ナイーブで<BR>きずついた こころです。<BR>ブロークン・ハートですね。<BR>
WriteText,textCutsceneScript3D_WriteText_0F0A_0,ちがいますよ<BR><NAME>さん。<BR>
WriteText,textCutsceneScript3D_WriteText_0F1D_0,せんさいなヒトは すきですが<BR>きずつきやすいのは<BR>ちょっと こまりますね。<BR>
WriteText,textCutsceneScript3D_WriteText_0F46_0,ひつようなのは<BR>しずかなる こころです。<BR>では つぎは‥‥<BR>
WriteText,textCutsceneScript3D_WriteText_0F6D_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3D_WriteText_0F81_0,わすれたんですか?<BR><NAME>さん。<BR>
WriteText,textCutsceneScript3D_WriteText_0F97_0,ひつようなのは<BR>なにものにも みだされない<BR>しずかなる こころですよ。<BR>
WriteText,textCutsceneScript3D_WriteText_0FBE_0,しっかりおぼえてくださいね。<BR>では つぎは‥‥<BR>
WriteText,textCutsceneScript3D_WriteText_0FDC_0,あいてを よくかんさつして<BR>どうしますか?<BR>
OptionSelectTimed,textCutsceneScript3D_OptionSelectTimed_0FF5_0,てきを しる
OptionSelectTimed,textCutsceneScript3D_OptionSelectTimed_0FF5_1,てきに しらせる
OptionSelectTimed,textCutsceneScript3D_OptionSelectTimed_0FF5_2,てきに する
WriteText,textCutsceneScript3D_WriteText_1033_0,あいてを ちゅういぶかく<BR>かんさつして<BR>てきのことを しります。<BR>
WriteText,textCutsceneScript3D_WriteText_105B_0,そうですね。<BR>では つぎは‥‥<BR>
WriteText,textCutsceneScript3D_WriteText_1073_0,\x01\x28
WriteText,textCutsceneScript3D_WriteText_107D_0,あいてを かんさつしたら<BR>てきに しらせます。<BR>
WriteText,textCutsceneScript3D_WriteText_109C_0,ちがいますよ<BR><NAME>さん。<BR>
WriteText,textCutsceneScript3D_WriteText_10AF_0,てきに しらせて<BR>どうするんですか?<BR>
WriteText,textCutsceneScript3D_WriteText_10C5_0,あいてを みきわめて<BR>てきをしるのです。<BR>では つぎは‥‥<BR>
WriteText,textCutsceneScript3D_WriteText_10EC_0,あいてを かんさつしたら<BR>てきにします。<BR>ケンカをうるんですよね。<BR>
WriteText,textCutsceneScript3D_WriteText_1115_0,ちがいますよ<BR><NAME>さん。<BR>
WriteText,textCutsceneScript3D_WriteText_1128_0,そんなに すぐに<BR>ケンカをしないでください。<BR>
WriteText,textCutsceneScript3D_WriteText_1142_0,まずは あいてを みきわめて<BR>てきをしるのです。<BR>では つぎは‥‥<BR>
WriteText,textCutsceneScript3D_WriteText_116D_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3D_WriteText_1181_0,わすれたんですか?<BR><NAME>さん。<BR>
WriteText,textCutsceneScript3D_WriteText_1197_0,あいてを ちゅういぶかく<BR>かんさつして<BR>てきをしること‥‥<BR>
WriteText,textCutsceneScript3D_WriteText_11B8_0,これは たたかいにおいて<BR>とても じゅうようですよ。<BR>では つぎは‥‥<BR>
WriteText,textCutsceneScript3D_WriteText_11E2_0,いちばんたいせつなことです。<BR>じぶんを みつめなおして<BR>どうしますか?<BR>
OptionSelectTimed,textCutsceneScript3D_OptionSelectTimed_1209_0,おのれを しる
OptionSelectTimed,textCutsceneScript3D_OptionSelectTimed_1209_1,てきを しる
OptionSelectTimed,textCutsceneScript3D_OptionSelectTimed_1209_2,おけしょう する
WriteText,textCutsceneScript3D_WriteText_1248_0,じぶんをみつめなおし<BR>おのれを しるのですね。<BR>
WriteText,textCutsceneScript3D_WriteText_1267_0,そうですね。<BR>じぶんを しってるヒトは<BR>
WriteText,textCutsceneScript3D_WriteText_1282_0,\x01\x28
WriteText,textCutsceneScript3D_WriteText_1286_0,こころの つよいヒトですよ。<BR>
WriteText,textCutsceneScript3D_WriteText_129E_0,やっぱり てきをしります。<BR>てきのことを たくさん<BR>しっていれば ゆうりですよ。<BR>
WriteText,textCutsceneScript3D_WriteText_12CE_0,ちがいますよ<BR><NAME>さん。<BR>
WriteText,textCutsceneScript3D_WriteText_12E1_0,たしかに てきのことを<BR>しっていれば ゆうりですが<BR>
WriteText,textCutsceneScript3D_WriteText_12FE_0,ほんとうに つよいのは<BR>おのれを しっている<BR>ヒトなんですよ。<BR>
WriteText,textCutsceneScript3D_WriteText_1327_0,おけしょうを します。<BR>やっぱり おんなのこ<BR>ですからね。<BR>
WriteText,textCutsceneScript3D_WriteText_134C_0,ちがいますよ<BR><NAME>さん。<BR>
WriteText,textCutsceneScript3D_WriteText_135F_0,おけしょうは<BR>けんのみちには<BR>かんけいありませんよ。<BR>
WriteText,textCutsceneScript3D_WriteText_137D_0,たいせつなのは<BR>おのれを しる<BR>ということなんです。<BR>
WriteText,textCutsceneScript3D_WriteText_13A1_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3D_WriteText_13B5_0,わすれたんですか?<BR><NAME>さん。<BR>
WriteText,textCutsceneScript3D_WriteText_13CB_0,たいせつなのは<BR>じぶんを みつめなおして<BR>おのれをしることです。<BR>
WriteText,textCutsceneScript3D_WriteText_13EF_0,じぶんのことを<BR>しっているヒトは<BR>ほんとうにつよいヒトですよ。<BR>
WriteText,textCutsceneScript3D_WriteText_1437_0,<NAME>さん。<BR>やるじゃないですか。<BR>
WriteText,textCutsceneScript3D_WriteText_144A_0,すばらしい きおくりょく<BR>ですね。<BR>かんぺきです!<BR>
WriteText,textCutsceneScript3D_WriteText_1467_0,そのちょうしならば<BR>きっと すばらしいけんしに<BR>なれますよ!<BR>
WriteText,textCutsceneScript3D_WriteText_1499_0,なかなか すじがいいですね。<BR>
WriteText,textCutsceneScript3D_WriteText_14AB_0,もうすこし しゅぎょうすれば<BR>きっと りっぱなけんしに<BR>なれるとおもいますよ。<BR>
WriteText,textCutsceneScript3D_WriteText_14DD_0,ちょっと むずかしかった<BR>かもしれませんね‥‥<BR>
WriteText,textCutsceneScript3D_WriteText_14F8_0,でも あきらめないで<BR>しゅぎょうに はげんで<BR>ください。<BR>
WriteText,textCutsceneScript3D_WriteText_1518_0,では がんばってくださいね。<BR><NAME>さん。<BR>
WriteText,textCutsceneScript3D_WriteText_1555_0,すみれさん のところへ<BR>いきましょう。<BR>
WriteText,textCutsceneScript3D_WriteText_157E_0,‥‥すみれさんの<BR>ところへは さっき<BR>いったわね‥‥<BR>
WriteText,textCutsceneScript3D_WriteText_159C_0,ほかのひとの ところへ<BR>いきましょう。<BR>
WriteText,textCutsceneScript3D_WriteText_15BC_0,すみれさん。<BR>
WriteText,textCutsceneScript3D_WriteText_15CB_0,しつれいします。<BR>
WriteText,textCutsceneScript3D_WriteText_15E2_0,\x01\x28
WriteText,textCutsceneScript3D_WriteText_15E9_0,あら <NAME>さん。<BR>なにかごようですの?<BR>
WriteText,textCutsceneScript3D_WriteText_1602_0,はい すみれさん。<BR>つぎの さくせんまで すこし<BR>じかんが あきましたので。<BR>
WriteText,textCutsceneScript3D_WriteText_162C_0,そこで すみれさんに<BR>たたかいの アドバイスを<BR>いただこうと おもいまして。<BR>
WriteText,textCutsceneScript3D_WriteText_165A_0,たたかいの アドバイス?<BR>まぁ よろしいですわ。<BR>
WriteText,textCutsceneScript3D_WriteText_1676_0,それでは <NAME>さんに<BR>いくつか しつもんを<BR>いたしますわ。<BR>
WriteText,textCutsceneScript3D_WriteText_1696_0,<NAME>さんは<BR>なにを おもって たたかいに<BR>のぞんでおられますの?<BR>
OptionSelectTimed,textCutsceneScript3D_OptionSelectTimed_16B9_0,かつこと
OptionSelectTimed,textCutsceneScript3D_OptionSelectTimed_16B9_1,しなないこと
OptionSelectTimed,textCutsceneScript3D_OptionSelectTimed_16B9_2,おフロのこと
WriteText,textCutsceneScript3D_WriteText_16F3_0,そうですね‥‥<BR>かつこと ですね。<BR>
WriteText,textCutsceneScript3D_WriteText_1711_0,\x01\x28
WriteText,textCutsceneScript3D_WriteText_1715_0,そうですか。<BR>なかなか まえむきな<BR>こころがけですわね。<BR>
WriteText,textCutsceneScript3D_WriteText_173B_0,そうですね‥‥<BR>しなないこと ですね。<BR>
WriteText,textCutsceneScript3D_WriteText_1756_0,あら そうですの?<BR>まあ しなないことは<BR>たいせつですけど‥‥<BR>
WriteText,textCutsceneScript3D_WriteText_1779_0,はじめから そんなよわごし<BR>では かてるたたかいも<BR>かてなく なりますわよ。<BR>
WriteText,textCutsceneScript3D_WriteText_17A3_0,たたかいのまえには<BR>「かならず かつ」という<BR>きはくを おもちなさい。<BR>
WriteText,textCutsceneScript3D_WriteText_17D0_0,そうですね‥‥<BR>おフロのこと ですかね。<BR>
WriteText,textCutsceneScript3D_WriteText_17E8_0,てきをたおして にんむを<BR>はたして そして おフロに<BR>ゆっくりと はいる。<BR>
WriteText,textCutsceneScript3D_WriteText_181A_0,\x01\x28
WriteText,textCutsceneScript3D_WriteText_181E_0,まあ おフロは きもちいい<BR>ですものね。<BR>
WriteText,textCutsceneScript3D_WriteText_1836_0,おフロで からだをやすめて<BR>あすの にんむに そなえる<BR>‥‥<BR>
WriteText,textCutsceneScript3D_WriteText_1858_0,まあ まえむき‥‥<BR>といえば まえむきなので<BR>よしと しましょうか。<BR>
WriteText,textCutsceneScript3D_WriteText_1884_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3D_WriteText_1898_0,なにも かんがえていない<BR>ようですわね。<BR>
WriteText,textCutsceneScript3D_WriteText_18B0_0,そんなことでは あっさりと<BR>やられて しまいますわ。<BR>
WriteText,textCutsceneScript3D_WriteText_18CE_0,たたかいのまえには<BR>「かならず かつ!」という<BR>きはくを おもちなさい。<BR>
WriteText,textCutsceneScript3D_WriteText_18FD_0,では つぎに‥‥<BR><NAME>さんにとって<BR>たたかいとは なんですか?<BR>
OptionSelectTimed,textCutsceneScript3D_OptionSelectTimed_191F_0,ていとを まもること
OptionSelectTimed,textCutsceneScript3D_OptionSelectTimed_191F_1,しごとのいちぶ
OptionSelectTimed,textCutsceneScript3D_OptionSelectTimed_191F_2,あまり すきじゃないこと
WriteText,textCutsceneScript3D_WriteText_1966_0,ていとを まもることです。<BR>
WriteText,textCutsceneScript3D_WriteText_1980_0,\x01\x28
WriteText,textCutsceneScript3D_WriteText_1984_0,りっぱな こころがけ<BR>ですわね。<BR>
WriteText,textCutsceneScript3D_WriteText_1998_0,わたくしたち はなぐみは<BR>まさに そのために<BR>たたかっているのですわ。<BR>
WriteText,textCutsceneScript3D_WriteText_19C5_0,そうですね‥‥<BR>しごとのいちぶ<BR>だとおもいます。<BR>
WriteText,textCutsceneScript3D_WriteText_19E5_0,まあ‥‥<BR>ずいぶんと<BR>さめていらっしゃることで‥‥<BR>
WriteText,textCutsceneScript3D_WriteText_1A02_0,たしかに そうかも<BR>しれませんわ。<BR>
WriteText,textCutsceneScript3D_WriteText_1A17_0,でも わたくしたちは<BR>ていとのへいわをまもるために<BR>たたかっているのですわよ。<BR>
WriteText,textCutsceneScript3D_WriteText_1A46_0,あなたも はなぐみのたいいん<BR>なのですから そのことは<BR>わすれないでいなさい。<BR>
WriteText,textCutsceneScript3D_WriteText_1A77_0,たたかい‥‥<BR>あまり すきじゃないこと<BR>ですね。<BR>
WriteText,textCutsceneScript3D_WriteText_1A93_0,だって しぬのイヤですし<BR>めんどくさいし いいこと<BR>ないじゃないですか。<BR>
WriteText,textCutsceneScript3D_WriteText_1ABF_0,まあ たたかいが ないに<BR>こしたことは ありませんわ。<BR>
WriteText,textCutsceneScript3D_WriteText_1ADE_0,でも だれかが<BR>たたかわなくては<BR>ならないのですわ。<BR>
WriteText,textCutsceneScript3D_WriteText_1B00_0,そして わたくしたちには<BR>たたかう ちからがある‥‥<BR>イヤでも たたかうしかない。<BR>
WriteText,textCutsceneScript3D_WriteText_1B31_0,わたくしたち はなぐみは<BR>ていとを まのてから<BR>まもるために<BR>
WriteText,textCutsceneScript3D_WriteText_1B53_0,たたかって いるのですわ。<BR>それは わすれないでいて<BR>ちょうだい。<BR>
WriteText,textCutsceneScript3D_WriteText_1B7E_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript3D_WriteText_1B92_0,なにも かんがえていない<BR>ようですわね。<BR>
WriteText,textCutsceneScript3D_WriteText_1BAE_0,ちなみに わたくしたち<BR>はなぐみは ていとを まのて<BR>から まもるために<BR>
WriteText,textCutsceneScript3D_WriteText_1BD6_0,たたかっているのですわ。<BR>それは わすれないでいて<BR>ちょうだい。<BR>
WriteText,textCutsceneScript3D_WriteText_1C01_0,それでは さいごに‥‥<BR><NAME>さんの<BR>たたかいの びがくとは?<BR>
OptionSelectTimed,textCutsceneScript3D_OptionSelectTimed_1C22_0,うつくしく かれいに
OptionSelectTimed,textCutsceneScript3D_OptionSelectTimed_1C22_1,ちからづよく だいたんに
OptionSelectTimed,textCutsceneScript3D_OptionSelectTimed_1C22_2,こうりつよく
WriteText,textCutsceneScript3D_WriteText_1C68_0,うつくしく かれいに<BR>かつことです。<BR>
WriteText,textCutsceneScript3D_WriteText_1C87_0,\x05N
WriteText,textCutsceneScript3D_WriteText_1C8B_0,そうですわ。<NAME>さん。<BR>すばらしい こたえですわ。<BR>
WriteText,textCutsceneScript3D_WriteText_1CAD_0,ちからづよく だいたんに<BR>かつことです。<BR>
WriteText,textCutsceneScript3D_WriteText_1CC9_0,あらまあ<BR>まるで カンナさんの<BR>ようですわね。<BR>
WriteText,textCutsceneScript3D_WriteText_1CE8_0,それもまあ いいのですが<BR>やはり たたかいの びがく<BR>と いえば<BR>
WriteText,textCutsceneScript3D_WriteText_1D0C_0,うつくしく かれいに かつ!<BR>これにつきますのよ。<BR>
WriteText,textCutsceneScript3D_WriteText_1D2F_0,さいしんの ちゅういをはらい<BR>こうりつよく かつこと<BR>ですね。<BR>
WriteText,textCutsceneScript3D_WriteText_1D56_0,う～ん‥‥<BR>まあ それも わるくはないの<BR>ですが‥‥<BR>
WriteText,textCutsceneScript3D_WriteText_1D74_0,やはり たたかいの びがく<BR>と いえば<BR>うつくしく かれいに かつ!<BR>
WriteText,textCutsceneScript3D_WriteText_1D9A_0,これに つきますわね。<BR>
